Type,Species,Life_Stage,Hydraulic,Node,ProbabilityThreshold,Position,Limits,Unit,Q_Calculation,TimePeriod,bottom_type,MaxPercentage,MeanPercentage
Hydraulic_limit,Willow,Seedling,Depth,F300,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,3.57468123861567,0.587648538468211
Hydraulic_limit,Willow,Seedling,Depth,F300,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.7874924104432
Hydraulic_limit,Willow,Seedling,Depth,F300,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.7874924104432
Hydraulic_limit,Willow,Seedling,Depth,F300,High,MC,18.4,cm,Q <= newx3a,critical,Soft,3.57468123861567,0.587648538468211
Hydraulic_limit,Willow,Seedling,Depth,F300,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.7874924104432
Q_limit,Willow,Seedling,Shear,F300,High,LOB,392.14,pa,Q <= newx3a,critical,Soft,99.8861566484517,33.2335848729291
Q_limit,Willow,Seedling,Shear,F300,High,MC,1.17,pa,Q <= newx3a,critical,Soft,0.546448087431694,0.0325266718709342
Q_limit,Willow,Seedling,Shear,F300,High,ROB,392.14,pa,Q <= newx3a,critical,Soft,99.8861566484517,33.2335848729291
Hydraulic_limit,Willow,Seedling,Shear,F300,High,LOB,0.53,pa,Q <= newx3a,critical,Soft,99.8861566484517,33.2335848729291
Hydraulic_limit,Willow,Seedling,Shear,F300,High,MC,0.53,pa,Q <= newx3a,critical,Soft,0.546448087431694,0.0325266718709342
Hydraulic_limit,Willow,Seedling,Shear,F300,High,ROB,0.53,pa,Q <= newx3a,critical,Soft,99.8861566484517,33.2335848729291
Q_limit,Willow,Seedling,Depth,F319,Low,MC,79.73,cm,Q <= newx1a,critical,Concrete,0.0455373406193078,0.00216844479139561
Q_limit,Willow,Seedling,Depth,F319,Medium,MC,62.58,cm,Q <= newx2a,critical,Concrete,0.0455373406193078,0.00216844479139561
Q_limit,Willow,Seedling,Depth,F319,High,MC,62.58,cm,Q <= newx3a,critical,Concrete,0.0455373406193078,0.00216844479139561
Hydraulic_limit,Willow,Seedling,Depth,F319,Low,MC,33.95,cm,Q <= newx1a,critical,Concrete,0.0455373406193078,0.00216844479139561
Hydraulic_limit,Willow,Seedling,Depth,F319,Medium,MC,32.59,cm,Q <= newx2a,critical,Concrete,0.0455373406193078,0.00216844479139561
Hydraulic_limit,Willow,Seedling,Depth,F319,High,MC,32.59,cm,Q <= newx3a,critical,Concrete,0.0455373406193078,0.00216844479139561
Q_limit,Willow,Seedling,Shear,F319,Medium,MC,25601.94,pa,Q <= newx2a,critical,Concrete,100,33.3322491109376
Q_limit,Willow,Seedling,Shear,F319,High,MC,62.58,pa,Q <= newx3a,critical,Concrete,100,33.3322491109376
Hydraulic_limit,Willow,Seedling,Shear,F319,Medium,MC,21.63,pa,Q <= newx2a,critical,Concrete,100,33.3322491109376
Hydraulic_limit,Willow,Seedling,Shear,F319,High,MC,0.72,pa,Q <= newx3a,critical,Concrete,100,33.3322491109376
Q_limit,Willow,Seedling,Depth,F34D,Low,MC,180.04,cm,Q <= newx1a,critical,Concrete,99.1803278688525,32.5114927573944
Q_limit,Willow,Seedling,Depth,F34D,Medium,MC,65.28,cm,Q <= newx2a,critical,Concrete,99.1803278688525,32.5114927573944
Q_limit,Willow,Seedling,Depth,F34D,High,MC,59.74,cm,Q <= newx3a,critical,Concrete,99.1803278688525,32.5114927573944
Hydraulic_limit,Willow,Seedling,Depth,F34D,Low,MC,33.95,cm,Q <= newx1a,critical,Concrete,99.1803278688525,32.5114927573944
Hydraulic_limit,Willow,Seedling,Depth,F34D,Low,MC,33.95,cm,Q <= newx1a,critical,Concrete,99.1803278688525,32.5114927573944
Hydraulic_limit,Willow,Seedling,Depth,F34D,Medium,MC,27.52,cm,Q <= newx2a,critical,Concrete,99.1803278688525,32.5114927573944
Hydraulic_limit,Willow,Seedling,Depth,F34D,High,MC,26,cm,Q <= newx3a,critical,Concrete,99.1803278688525,32.5114927573944
Q_limit,Willow,Seedling,Shear,F34D,High,MC,100,pa,Q >= newx3a[1] & Q <= newx3a[2],critical,Concrete,0,0
Q_limit,Willow,Seedling,Shear,F34D,High,MC,96.04,pa,Q >= newx3a[1] & Q <= newx3a[2],critical,Concrete,0,0
Hydraulic_limit,Willow,Seedling,Shear,F34D,High,MC,0.53,pa,Q >= newx3a[1] & Q <= newx3a[2],critical,Concrete,0,0
Q_limit,Willow,Seedling,Depth,F37BHigh,Low,MC,102.69,cm,Q <= newx1a,critical,Soft,100,99.8427877526238
Q_limit,Willow,Seedling,Depth,F37BHigh,Medium,MC,67.72,cm,Q <= newx2a,critical,Soft,100,99.8427877526238
Q_limit,Willow,Seedling,Depth,F37BHigh,High,MC,30.43,cm,Q <= newx3a,critical,Soft,100,99.8427877526238
Hydraulic_limit,Willow,Seedling,Depth,F37BHigh,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,100,99.8427877526238
Hydraulic_limit,Willow,Seedling,Depth,F37BHigh,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,100,99.8427877526238
Hydraulic_limit,Willow,Seedling,Depth,F37BHigh,High,MC,18.4,cm,Q <= newx3a,critical,Soft,100,99.8427877526238
Q_limit,Willow,Seedling,Shear,F37BHigh,High,MC,166.05,pa,Q <= newx3a,critical,Soft,100,33.3279122213548
Hydraulic_limit,Willow,Seedling,Shear,F37BHigh,High,MC,0.53,pa,Q <= newx3a,critical,Soft,100,33.3279122213548
Q_limit,Willow,Seedling,Depth,F37BLow,Low,LOB,167.95,cm,Q <= newx1a,critical,Soft,100,99.9815682192731
Q_limit,Willow,Seedling,Depth,F37BLow,Low,MC,123.11,cm,Q <= newx1a,critical,Soft,100,99.9479573250065
Q_limit,Willow,Seedling,Depth,F37BLow,Low,ROB,304.03,cm,Q <= newx1a,critical,Soft,100,99.9934946656258
Q_limit,Willow,Seedling,Depth,F37BLow,Medium,LOB,160.37,cm,Q <= newx2a,critical,Soft,100,99.9815682192731
Q_limit,Willow,Seedling,Depth,F37BLow,Medium,MC,108.72,cm,Q <= newx2a,critical,Soft,100,99.9479573250065
Q_limit,Willow,Seedling,Depth,F37BLow,Medium,ROB,301.35,cm,Q <= newx2a,critical,Soft,100,99.9934946656258
Q_limit,Willow,Seedling,Depth,F37BLow,High,LOB,148.41,cm,Q <= newx3a,critical,Soft,100,99.9815682192731
Q_limit,Willow,Seedling,Depth,F37BLow,High,MC,76.21,cm,Q <= newx3a,critical,Soft,100,99.9479573250065
Q_limit,Willow,Seedling,Depth,F37BLow,High,ROB,298.68,cm,Q <= newx3a,critical,Soft,100,99.9934946656258
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,100,99.9815682192731
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,100,99.9479573250065
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,100,99.9934946656258
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,100,99.9934946656258
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,100,99.9815682192731
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,100,99.9479573250065
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,100,99.9934946656258
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,100,99.9934946656258
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,100,99.9815682192731
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,High,MC,18.4,cm,Q <= newx3a,critical,Soft,100,99.9479573250065
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,100,99.9934946656258
Hydraulic_limit,Willow,Seedling,Depth,F37BLow,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,100,99.9934946656258
Q_limit,Willow,Seedling,Shear,F37BLow,High,LOB,2288.64,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.03005464480874,0.73618700667881
Q_limit,Willow,Seedling,Shear,F37BLow,High,MC,1655.43,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,6.94444444444444,1.49297423887588
Q_limit,Willow,Seedling,Shear,F37BLow,High,ROB,2471.64,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.00728597449909,0.73076589470032
Q_limit,Willow,Seedling,Shear,F37BLow,High,LOB,1.41,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.03005464480874,0.73618700667881
Q_limit,Willow,Seedling,Shear,F37BLow,High,MC,0.12,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,6.94444444444444,1.49297423887588
Q_limit,Willow,Seedling,Shear,F37BLow,High,ROB,1.44,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.00728597449909,0.73076589470032
Hydraulic_limit,Willow,Seedling,Shear,F37BLow,High,LOB,0.53,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.03005464480874,0.73618700667881
Hydraulic_limit,Willow,Seedling,Shear,F37BLow,High,MC,0.53,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,6.94444444444444,1.49297423887588
Hydraulic_limit,Willow,Seedling,Shear,F37BLow,High,ROB,0.53,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.00728597449909,0.73076589470032
Hydraulic_limit,Willow,Seedling,Shear,F37BLow,High,LOB,0.53,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.03005464480874,0.73618700667881
Hydraulic_limit,Willow,Seedling,Shear,F37BLow,High,MC,0.53,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,6.94444444444444,1.49297423887588
Hydraulic_limit,Willow,Seedling,Shear,F37BLow,High,ROB,0.53,pa,Q <= newx3a[1] & Q >= newx3a[2],critical,Soft,4.00728597449909,0.73076589470032
Q_limit,Willow,Seedling,Depth,F45B,Low,MC,671.1,cm,Q <= newx1a,critical,Concrete,100,99.9880735536473
Q_limit,Willow,Seedling,Depth,F45B,Medium,MC,487.71,cm,Q <= newx2a,critical,Concrete,100,99.9880735536473
Q_limit,Willow,Seedling,Depth,F45B,High,MC,269.67,cm,Q <= newx3a,critical,Concrete,100,99.9880735536473
Hydraulic_limit,Willow,Seedling,Depth,F45B,Low,MC,33.95,cm,Q <= newx1a,critical,Concrete,100,99.9880735536473
Hydraulic_limit,Willow,Seedling,Depth,F45B,Medium,MC,27.52,cm,Q <= newx2a,critical,Concrete,100,99.9880735536473
Hydraulic_limit,Willow,Seedling,Depth,F45B,High,MC,18.4,cm,Q <= newx3a,critical,Concrete,100,99.9880735536473
Q_limit,Willow,Seedling,Shear,F45B,Medium,MC,16075.15,pa,Q <= newx2a,critical,Concrete,100,64.6088125596322
Q_limit,Willow,Seedling,Shear,F45B,High,MC,0.67,pa,Q <= newx3a,critical,Concrete,100,64.6088125596322
Hydraulic_limit,Willow,Seedling,Shear,F45B,Medium,MC,21.63,pa,Q <= newx2a,critical,Concrete,100,64.6088125596322
Hydraulic_limit,Willow,Seedling,Shear,F45B,High,MC,0.53,pa,Q <= newx3a,critical,Concrete,100,64.6088125596322
Q_limit,Willow,Seedling,Depth,F57C,Low,LOB,101.75,cm,Q <= newx1a,critical,Soft,98.4061930783242,25.7253447827218
Q_limit,Willow,Seedling,Depth,F57C,Low,MC,215.11,cm,Q <= newx1a,critical,Soft,99.7040072859745,65.6008760516957
Q_limit,Willow,Seedling,Depth,F57C,Low,ROB,1295.52,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.8048399687744
Q_limit,Willow,Seedling,Depth,F57C,Medium,LOB,26.23,cm,Q <= newx2a,critical,Soft,98.4061930783242,25.7253447827218
Q_limit,Willow,Seedling,Depth,F57C,Medium,MC,159.65,cm,Q <= newx2a,critical,Soft,99.7040072859745,65.6008760516957
Q_limit,Willow,Seedling,Depth,F57C,Medium,ROB,1129.32,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.8048399687744
Q_limit,Willow,Seedling,Depth,F57C,High,LOB,26.23,cm,Q <= newx3a,critical,Soft,98.4061930783242,25.7253447827218
Q_limit,Willow,Seedling,Depth,F57C,High,MC,39.57,cm,Q <= newx3a,critical,Soft,99.7040072859745,65.6008760516957
Q_limit,Willow,Seedling,Depth,F57C,High,ROB,917.76,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.8048399687744
Hydraulic_limit,Willow,Seedling,Depth,F57C,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,98.4061930783242,25.7253447827218
Hydraulic_limit,Willow,Seedling,Depth,F57C,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,99.7040072859745,65.6008760516957
Hydraulic_limit,Willow,Seedling,Depth,F57C,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.8048399687744
Hydraulic_limit,Willow,Seedling,Depth,F57C,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,98.4061930783242,25.7253447827218
Hydraulic_limit,Willow,Seedling,Depth,F57C,Medium,LOB,29.26,cm,Q <= newx2a,critical,Soft,98.4061930783242,25.7253447827218
Hydraulic_limit,Willow,Seedling,Depth,F57C,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.7040072859745,65.6008760516957
Hydraulic_limit,Willow,Seedling,Depth,F57C,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.8048399687744
Hydraulic_limit,Willow,Seedling,Depth,F57C,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.7040072859745,65.6008760516957
Hydraulic_limit,Willow,Seedling,Depth,F57C,High,LOB,29.26,cm,Q <= newx3a,critical,Soft,98.4061930783242,25.7253447827218
Hydraulic_limit,Willow,Seedling,Depth,F57C,High,MC,18.4,cm,Q <= newx3a,critical,Soft,99.7040072859745,65.6008760516957
Hydraulic_limit,Willow,Seedling,Depth,F57C,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.8048399687744
Q_limit,Willow,Seedling,Shear,F57C,Low,LOB,2391.58,pa,Q <= newx1a,critical,Soft,100,66.5495706479313
Q_limit,Willow,Seedling,Shear,F57C,Low,MC,1988.28,pa,Q <= newx1a,critical,Soft,100,66.5343915343915
Q_limit,Willow,Seedling,Shear,F57C,Low,ROB,5230.25,pa,Q <= newx1a,critical,Soft,100,66.6319715500043
Q_limit,Willow,Seedling,Shear,F57C,Medium,LOB,774.64,pa,Q <= newx2a,critical,Soft,100,66.5495706479313
Q_limit,Willow,Seedling,Shear,F57C,Medium,MC,668.07,pa,Q <= newx2a,critical,Soft,100,66.5343915343915
Q_limit,Willow,Seedling,Shear,F57C,Medium,ROB,2423.33,pa,Q <= newx2a,critical,Soft,100,66.6319715500043
Q_limit,Willow,Seedling,Shear,F57C,High,LOB,26.23,pa,Q <= newx3a,critical,Soft,100,66.5495706479313
Q_limit,Willow,Seedling,Shear,F57C,High,MC,26.23,pa,Q <= newx3a,critical,Soft,100,66.5343915343915
Q_limit,Willow,Seedling,Shear,F57C,High,ROB,26.23,pa,Q <= newx3a,critical,Soft,100,66.6319715500043
Hydraulic_limit,Willow,Seedling,Shear,F57C,Low,LOB,42.73,pa,Q <= newx1a,critical,Soft,100,66.5495706479313
Hydraulic_limit,Willow,Seedling,Shear,F57C,Low,MC,42.73,pa,Q <= newx1a,critical,Soft,100,66.5343915343915
Hydraulic_limit,Willow,Seedling,Shear,F57C,Low,ROB,42.73,pa,Q <= newx1a,critical,Soft,100,66.6319715500043
Hydraulic_limit,Willow,Seedling,Shear,F57C,Medium,LOB,21.63,pa,Q <= newx2a,critical,Soft,100,66.5495706479313
Hydraulic_limit,Willow,Seedling,Shear,F57C,Medium,MC,21.63,pa,Q <= newx2a,critical,Soft,100,66.5343915343915
Hydraulic_limit,Willow,Seedling,Shear,F57C,Medium,ROB,21.63,pa,Q <= newx2a,critical,Soft,100,66.6319715500043
Hydraulic_limit,Willow,Seedling,Shear,F57C,High,LOB,3.41,pa,Q <= newx3a,critical,Soft,100,66.5495706479313
Hydraulic_limit,Willow,Seedling,Shear,F57C,High,MC,3.56,pa,Q <= newx3a,critical,Soft,100,66.5343915343915
Hydraulic_limit,Willow,Seedling,Shear,F57C,High,ROB,0.56,pa,Q <= newx3a,critical,Soft,100,66.6319715500043
Q_limit,Willow,Seedling,Depth,GLEN,Low,LOB,131.81,cm,Q <= newx1a,critical,Soft,99.5446265938069,32.9571081620262
Q_limit,Willow,Seedling,Depth,GLEN,Low,MC,706.23,cm,Q <= newx1a,critical,Soft,99.9089253187614,99.687743950039
Q_limit,Willow,Seedling,Depth,GLEN,Low,ROB,325.37,cm,Q <= newx1a,critical,Soft,99.8406193078324,98.6848382340186
Q_limit,Willow,Seedling,Depth,GLEN,Medium,LOB,53.9,cm,Q <= newx2a,critical,Soft,99.5446265938069,32.9571081620262
Q_limit,Willow,Seedling,Depth,GLEN,Medium,MC,594.73,cm,Q <= newx2a,critical,Soft,99.9089253187614,99.687743950039
Q_limit,Willow,Seedling,Depth,GLEN,Medium,ROB,250.49,cm,Q <= newx2a,critical,Soft,99.8406193078324,98.6848382340186
Q_limit,Willow,Seedling,Depth,GLEN,High,LOB,22.98,cm,Q <= newx3a,critical,Soft,99.5446265938069,32.9571081620262
Q_limit,Willow,Seedling,Depth,GLEN,High,MC,452.61,cm,Q <= newx3a,critical,Soft,99.9089253187614,99.687743950039
Q_limit,Willow,Seedling,Depth,GLEN,High,ROB,149.54,cm,Q <= newx3a,critical,Soft,99.8406193078324,98.6848382340186
Hydraulic_limit,Willow,Seedling,Depth,GLEN,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,99.5446265938069,32.9571081620262
Hydraulic_limit,Willow,Seedling,Depth,GLEN,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,99.9089253187614,99.687743950039
Hydraulic_limit,Willow,Seedling,Depth,GLEN,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.8406193078324,98.6848382340186
Hydraulic_limit,Willow,Seedling,Depth,GLEN,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,99.5446265938069,32.9571081620262
Hydraulic_limit,Willow,Seedling,Depth,GLEN,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.9089253187614,99.687743950039
Hydraulic_limit,Willow,Seedling,Depth,GLEN,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.8406193078324,98.6848382340186
Hydraulic_limit,Willow,Seedling,Depth,GLEN,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.8406193078324,98.6848382340186
Hydraulic_limit,Willow,Seedling,Depth,GLEN,High,LOB,23.05,cm,Q <= newx3a,critical,Soft,99.5446265938069,32.9571081620262
Hydraulic_limit,Willow,Seedling,Depth,GLEN,High,MC,18.4,cm,Q <= newx3a,critical,Soft,99.9089253187614,99.687743950039
Hydraulic_limit,Willow,Seedling,Depth,GLEN,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.8406193078324,98.6848382340186
Q_limit,Willow,Seedling,Shear,GLEN,Low,LOB,4993.09,pa,Q <= newx1a,critical,Soft,100,66.6026975453205
Q_limit,Willow,Seedling,Shear,GLEN,Low,MC,7527.82,pa,Q <= newx1a,critical,Soft,100,66.6384768843785
Q_limit,Willow,Seedling,Shear,GLEN,Low,ROB,7732.94,pa,Q <= newx1a,critical,Soft,100,66.635224217191407
Q_limit,Willow,Seedling,Shear,GLEN,Medium,LOB,1143.42,pa,Q <= newx2a,critical,Soft,100,66.6026975453205
Q_limit,Willow,Seedling,Shear,GLEN,Medium,MC,2778.05,pa,Q <= newx2a,critical,Soft,100,66.6384768843785
Q_limit,Willow,Seedling,Shear,GLEN,Medium,ROB,1906.13,pa,Q <= newx2a,critical,Soft,100,66.635224217191407
Q_limit,Willow,Seedling,Shear,GLEN,High,LOB,22.98,pa,Q <= newx3a,critical,Soft,100,66.6026975453205
Q_limit,Willow,Seedling,Shear,GLEN,High,MC,22.98,pa,Q <= newx3a,critical,Soft,100,66.6384768843785
Q_limit,Willow,Seedling,Shear,GLEN,High,ROB,22.98,pa,Q <= newx3a,critical,Soft,100,66.635224217191407
Hydraulic_limit,Willow,Seedling,Shear,GLEN,Low,LOB,42.73,pa,Q <= newx1a,critical,Soft,100,66.6026975453205
Hydraulic_limit,Willow,Seedling,Shear,GLEN,Low,MC,42.73,pa,Q <= newx1a,critical,Soft,100,66.6384768843785
Hydraulic_limit,Willow,Seedling,Shear,GLEN,Low,ROB,42.73,pa,Q <= newx1a,critical,Soft,100,66.635224217191407
Hydraulic_limit,Willow,Seedling,Shear,GLEN,Medium,LOB,21.63,pa,Q <= newx2a,critical,Soft,100,66.6026975453205
Hydraulic_limit,Willow,Seedling,Shear,GLEN,Medium,MC,21.63,pa,Q <= newx2a,critical,Soft,100,66.6384768843785
Hydraulic_limit,Willow,Seedling,Shear,GLEN,Medium,ROB,21.63,pa,Q <= newx2a,critical,Soft,100,66.635224217191407
Hydraulic_limit,Willow,Seedling,Shear,GLEN,High,LOB,3.21,pa,Q <= newx3a,critical,Soft,100,66.6026975453205
Hydraulic_limit,Willow,Seedling,Shear,GLEN,High,MC,1.35,pa,Q <= newx3a,critical,Soft,100,66.6384768843785
Hydraulic_limit,Willow,Seedling,Shear,GLEN,High,ROB,2.42,pa,Q <= newx3a,critical,Soft,100,66.635224217191407
Q_limit,Willow,Seedling,Depth,LA1,Low,MC,134.21,cm,Q <= newx1a,critical,Concrete,79.2805100182149,15.4523375834851
Q_limit,Willow,Seedling,Depth,LA1,Medium,MC,70.34,cm,Q <= newx2a,critical,Concrete,79.2805100182149,15.4523375834851
Q_limit,Willow,Seedling,Depth,LA1,High,MC,62.58,cm,Q <= newx3a,critical,Concrete,79.2805100182149,15.4523375834851
Hydraulic_limit,Willow,Seedling,Depth,LA1,Low,MC,33.95,cm,Q <= newx1a,critical,Concrete,79.2805100182149,15.4523375834851
Hydraulic_limit,Willow,Seedling,Depth,LA1,Medium,MC,27.52,cm,Q <= newx2a,critical,Concrete,79.2805100182149,15.4523375834851
Hydraulic_limit,Willow,Seedling,Depth,LA1,High,MC,26.54,cm,Q <= newx3a,critical,Concrete,79.2805100182149,15.4523375834851
Q_limit,Willow,Seedling,Shear,LA1,Medium,MC,19964.82,pa,Q <= newx2a,critical,Concrete,100,33.3311648885419
Q_limit,Willow,Seedling,Shear,LA1,High,MC,62.58,pa,Q <= newx3a,critical,Concrete,100,33.3311648885419
Hydraulic_limit,Willow,Seedling,Shear,LA1,Medium,MC,21.63,pa,Q <= newx2a,critical,Concrete,100,33.3311648885419
Hydraulic_limit,Willow,Seedling,Shear,LA1,High,MC,1.31,pa,Q <= newx3a,critical,Concrete,100,33.3311648885419
Q_limit,Willow,Seedling,Depth,LA11,Low,LOB,570.88,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.5413739266198
Q_limit,Willow,Seedling,Depth,LA11,Low,MC,125.85,cm,Q <= newx1a,critical,Soft,99.4990892531876,44.4184231069477
Q_limit,Willow,Seedling,Depth,LA11,Low,ROB,984.02,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.7658079625293
Q_limit,Willow,Seedling,Depth,LA11,Medium,LOB,468.47,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.5413739266198
Q_limit,Willow,Seedling,Depth,LA11,Medium,MC,82.12,cm,Q <= newx2a,critical,Soft,99.4990892531876,44.4184231069477
Q_limit,Willow,Seedling,Depth,LA11,Medium,ROB,844.67,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.7658079625293
Q_limit,Willow,Seedling,Depth,LA11,High,LOB,341.66,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.5413739266198
Q_limit,Willow,Seedling,Depth,LA11,High,MC,36.36,cm,Q <= newx3a,critical,Soft,99.4990892531876,44.4184231069477
Q_limit,Willow,Seedling,Depth,LA11,High,ROB,666.87,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.7658079625293
Hydraulic_limit,Willow,Seedling,Depth,LA11,Low,LOB,33.95,cm,Q <= newx1a,critical,Soft,99.8861566484517,99.5413739266198
Hydraulic_limit,Willow,Seedling,Depth,LA11,Low,MC,33.95,cm,Q <= newx1a,critical,Soft,99.4990892531876,44.4184231069477
Hydraulic_limit,Willow,Seedling,Depth,LA11,Low,ROB,33.95,cm,Q <= newx1a,critical,Soft,99.9544626593807,99.7658079625293
Hydraulic_limit,Willow,Seedling,Depth,LA11,Medium,LOB,27.52,cm,Q <= newx2a,critical,Soft,99.8861566484517,99.5413739266198
Hydraulic_limit,Willow,Seedling,Depth,LA11,Medium,MC,27.52,cm,Q <= newx2a,critical,Soft,99.4990892531876,44.4184231069477
Hydraulic_limit,Willow,Seedling,Depth,LA11,Medium,ROB,27.52,cm,Q <= newx2a,critical,Soft,99.9544626593807,99.7658079625293
Hydraulic_limit,Willow,Seedling,Depth,LA11,High,LOB,18.4,cm,Q <= newx3a,critical,Soft,99.8861566484517,99.5413739266198
Hydraulic_limit,Willow,Seedling,Depth,LA11,High,MC,18.4,cm,Q <= newx3a,critical,Soft,99.4990892531876,44.4184231069477
Hydraulic_limit,Willow,Seedling,Depth,LA11,High,ROB,18.4,cm,Q <= newx3a,critical,Soft,99.9544626593807,99.7658079625293
Q_limit,Willow,Seedling,Shear,LA11,Low,LOB,11014.75,pa,Q <= newx1a,critical,Soft,100,65.8394049787492
Q_limit,Willow,Seedling,Shear,LA11,Low,MC,4573.95,pa,Q <= newx1a,critical,Soft,100,42.5578974759303
Q_limit,Willow,Seedling,Shear,LA11,Low,ROB,9992.6,pa,Q <= newx1a,critical,Soft,100,99.3874143464307
Q_limit,Willow,Seedling,Shear,LA11,Medium,LOB,1617.92,pa,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,100,65.8394049787492
Q_limit,Willow,Seedling,Shear,LA11,Medium,MC,77.02,pa,Q <= newx2a,critical,Soft,100,42.5578974759303
Q_limit,Willow,Seedling,Shear,LA11,Medium,ROB,3256.77,pa,Q <= newx2a,critical,Soft,100,99.3874143464307
Q_limit,Willow,Seedling,Shear,LA11,Medium,LOB,616.88,pa,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,100,65.8394049787492
Q_limit,Willow,Seedling,Shear,LA11,High,LOB,146.56,pa,Q <= newx3a,critical,Soft,100,65.8394049787492
Q_limit,Willow,Seedling,Shear,LA11,High,MC,24.51,pa,Q <= newx3a,critical,Soft,100,42.5578974759303
Q_limit,Willow,Seedling,Shear,LA11,High,ROB,163.71,pa,Q <= newx3a,critical,Soft,100,99.3874143464307
Hydraulic_limit,Willow,Seedling,Shear,LA11,Low,LOB,42.73,pa,Q <= newx1a,critical,Soft,100,65.8394049787492
Hydraulic_limit,Willow,Seedling,Shear,LA11,Low,MC,42.73,pa,Q <= newx1a,critical,Soft,100,42.5578974759303
Hydraulic_limit,Willow,Seedling,Shear,LA11,Low,ROB,42.73,pa,Q <= newx1a,critical,Soft,100,99.3874143464307
Hydraulic_limit,Willow,Seedling,Shear,LA11,Medium,LOB,21.63,pa,Q >= newx2a[1] & Q <= newx2a[2],critical,Soft,100,65.8394049787492
Hydraulic_limit,Willow,Seedling,Shear,LA11,Medium,MC,21.63,pa,Q <= newx2a,critical,Soft,100,42.5578974759303
