Section,Segment,Reach,Sampled after storm (Y/N),Date,Latitude,Longitude,Method,Pass,Observer,Common name,Count,Total length,Fork length,Weight,Note,Start time,End time,Shocker1 seconds,Shocker2 seconds
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Jason,Arroyo Chub,7,70,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Arroyo Chub,20,60,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Jason,Arroyo Chub,12,60,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Jason,Arroyo Chub,16,50,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Arroyo Chub,15,50,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Santa Ana Sucker,1,100,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Santa Ana Sucker,4,80,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Santa Ana Sucker,1,100,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Santa Ana Sucker,4,80,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Jason,Western Mosquitofish,5,30,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Jason,Western Mosquitofish,20,15,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Western Mosquitofish,15,15,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Jason,Western Mosquitofish,5,30,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Jason,Western Mosquitofish,20,15,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,1st,Larry,Western Mosquitofish,15,15,NA,NA,,930,945,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,13,80,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,25,70,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Arroyo Chub,14,70,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,46,60,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Arroyo Chub,20,60,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,30,50,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Arroyo Chub,17,50,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,13,80,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,25,70,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Arroyo Chub,14,70,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,46,60,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Arroyo Chub,20,60,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Arroyo Chub,30,50,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Arroyo Chub,17,50,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Santa Ana Sucker,4,80,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Santa Ana Sucker,4,80,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Western Mosquitofish,2,30,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,2,30,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,3,20,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Western Mosquitofish,15,15,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,15,15,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,6,15,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Western Mosquitofish,2,30,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,2,30,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,3,20,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Jason,Western Mosquitofish,15,15,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,15,15,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,N,9/9/2015,34.029,-117.35939,Snorkel,2nd,Larry,Western Mosquitofish,6,15,NA,NA,,1000,1020,NA,NA
SAR Southside channel to Riverside Drive,4,11,Y,9/23/2015,34.029,-117.35939,snorkel,1st,Larry,Arroyo Chub,13,80,NV,NV,,1006,1024,NV,NV
SAR Southside channel to Riverside Drive,4,11,Y,9/23/2015,34.029,-117.35939,snorkel,1st,Larry,Arroyo Chub,4,70,NV,NV,,1006,1024,NV,NV
SAR Southside channel to Riverside Drive,4,11,Y,9/23/2015,34.029,-117.35939,snorkel,1st,Larry,Arroyo Chub,4,60,NV,NV,,1006,1024,NV,NV
SAR Southside channel to Riverside Drive,4,11,Y,9/23/2015,34.029,-117.35939,snorkel,1st,Larry,Arroyo Chub,3,100,NV,NV,,1006,1024,NV,NV
SAR Southside channel to Riverside Drive,4,11,Y,9/23/2015,34.029,-117.35939,snorkel,1st,Larry,Santa Ana Sucker,1,100,NV,NV,,1006,1024,NV,NV
SAR Southside channel to Riverside Drive,4,11,Y,9/23/2015,34.029,-117.35939,snorkel,1st,Larry,Santa Ana Sucker,1,120,NV,NV,,1006,1024,NV,NV
SAR Southside channel to Riverside Drive,4,11,Y,9/23/2015,34.029,-117.35939,snorkel,1st,Larry,Santa Ana Sucker,1,150,NV,NV,,1006,1024,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,82,NA,8.59,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,82,NA,5.53,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,76,NA,5.88,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,66,NA,3.68,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,64,NA,3.94,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,64,NA,3.82,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,63,NA,4.45,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,62,NA,2.53,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,62,NA,2.99,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,61,NA,1.74,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,59,NA,2.56,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,55,NA,2.38,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Arroyo Chub,1,54,NA,1.75,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Santa Ana Sucker,1,145,NA,30.31,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Western Mosquitofish,1,43,NA,1.43,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Western Mosquitofish,1,30,NA,NV,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Yellow Bullhead,1,71,NA,4.25,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Yellow Bullhead,1,71,NA,4.25,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Yellow Bullhead,1,70,NA,4.3,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,1st,team,Yellow Bullhead,1,68,NA,3.81,,1155,1206,290,261
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,69,NA,3.99,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,68,NA,4.57,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,67,NA,3.37,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,64,NA,3.27,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,59,NA,2.52,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,58,NA,2.72,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,58,NA,2.98,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,53,NA,1.98,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Arroyo Chub,1,50,NA,4.43,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Yellow Bullhead,1,86,NA,7.5,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Yellow Bullhead,1,85,NA,8.16,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Yellow Bullhead,1,83,NA,5.72,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,2nd,team,Yellow Bullhead,1,72,NA,4.85,,1215,1225,257,268
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,3rd,team,Arroyo Chub,1,74,NA,4.62,,1230,1245,241,213
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,3rd,team,Arroyo Chub,1,52,NA,2.08,,1230,1245,241,213
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,3rd,team,Arroyo Chub,1,46,NA,1.17,,1230,1245,241,213
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,3rd,team,Red Swamp Crayfish,1,NV,NA,NV,,1230,1245,241,213
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,3rd,team,Western Mosquitofish,1,52,NA,1.3,,1230,1245,241,213
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,electrofishing,3rd,team,Yellow Bullhead,1,93,NA,9.63,,1230,1245,241,213
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,NV,NA,1.67,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,63,NA,3,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,58,NA,3,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,58,NA,3.35,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,58,NA,3.36,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,58,NA,3.1,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,57,NA,2.7,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,57,NA,2.74,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,57,NA,2.65,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,57,NA,4.34,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,56,NA,3.04,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,56,NA,3.26,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,56,NA,3.78,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,56,NA,2.44,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,56,NA,4.27,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,55,NA,3,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,55,NA,1.69,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,55,NA,3.12,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,55,NA,2.73,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,54,NA,2.1,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,53,NA,2.35,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,53,NA,2.6,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,53,NA,2.51,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,52,NA,2.44,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,50,NA,2.3,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,50,NA,2.27,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,48,NA,1.8,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,48,NA,1.64,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,46,NA,1.71,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,45,NA,2.73,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,43,NA,1.17,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Seining,1st,team,Arroyo Chub,1,42,NA,1.15,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Arroyo Chub,5,70,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Arroyo Chub,5,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Larry,Arroyo Chub,10,50,NA,NA,40_60,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Arroyo Chub,1,50,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Arroyo Chub,5,70,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Arroyo Chub,5,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Larry,Arroyo Chub,10,50,NA,NA,40_60,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Arroyo Chub,1,50,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Santa Ana Sucker,1,100,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Larry,Santa Ana Sucker,8,70,NA,NA,50_80,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Santa Ana Sucker,1,100,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Larry,Santa Ana Sucker,8,70,NA,NA,50_80,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Western Mosquitofish,1,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Western Mosquitofish,2,30,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Western Mosquitofish,1,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,1st,Jason,Western Mosquitofish,2,30,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Arroyo Chub,11,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Arroyo Chub,2,60,NA,NA,50_60,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Arroyo Chub,8,50,NA,NA,40_60,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Arroyo Chub,5,50,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Arroyo Chub,11,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Arroyo Chub,2,60,NA,NA,50_60,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Arroyo Chub,8,50,NA,NA,40_60,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Arroyo Chub,5,50,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Santa Ana Sucker,2,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Santa Ana Sucker,2,60,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Western Mosquitofish,2,30,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Western Mosquitofish,3,15,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Western Mosquitofish,3,10,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Western Mosquitofish,2,30,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Larry,Western Mosquitofish,3,15,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,N,9/8/2015,34.02511,-117.36281,Snorkel,2nd,Jason,Western Mosquitofish,3,10,NA,NA,,NV,NV,NV,NV
SAR Southside channel to Riverside Drive,4,12,Y,9/23/2015,34.02511,-117.36281,snorkel,1st,Jason,Arroyo Chub,1,60,NV,NV,,925,943,NV,NV
SAR Southside channel to Riverside Drive,4,12,Y,9/23/2015,34.02511,-117.36281,snorkel,1st,Jason,Arroyo Chub,4,70,NV,NV,,925,943,NV,NV
SAR Southside channel to Riverside Drive,4,12,Y,9/23/2015,34.02511,-117.36281,snorkel,1st,Larry,Arroyo Chub,5,60,NV,NV,,925,943,NV,NV
SAR Southside channel to Riverside Drive,4,12,Y,9/23/2015,34.02511,-117.36281,snorkel,1st,Larry,Arroyo Chub,10,70,NV,NV,,925,943,NV,NV
SAR Southside channel to Riverside Drive,4,12,Y,9/23/2015,34.02511,-117.36281,snorkel,1st,Larry,Arroyo Chub,5,80,NV,NV,,925,943,NV,NV
SAR Riverside Dr to Mission Blvd Below Riverside Dr,5,13,Y,9/18/2015,34.02306,-117.36553,electrofishing,1st,team,American Bullfrog,1,NV,NV,NV,,1333,1344,266,227
SAR Riverside Dr to Mission Blvd Below Riverside Dr,5,13,Y,9/18/2015,34.02306,-117.36553,electrofishing,1st,team,American Bullfrog tadpole,1,NV,NV,NV,,1333,1344,266,227
SAR Riverside Dr to Mission Blvd Below Riverside Dr,5,13,Y,9/18/2015,34.02306,-117.36553,electrofishing,1st,team,Arroyo Chub,1,NV,71,NV,,1333,1344,266,227
SAR Riverside Dr to Mission Blvd Below Riverside Dr,5,13,Y,9/18/2015,34.02306,-117.36553,electrofishing,1st,team,Arroyo Chub,1,NV,69,NV,,1333,1344,266,227
