yyyymmdd,Hr:Min:Sec,F45B
20160822,1:00:00,15.5778
20160822,2:00:00,15.0679
20160822,3:00:00,14.8654
20160822,4:00:00,14.673
20160822,5:00:00,14.6184
20160822,6:00:00,14.5613
20160822,7:00:00,16.0655
20160822,8:00:00,18.1548
20160822,9:00:00,19.5804
20160822,10:00:00,20.3728
20160822,11:00:00,21.3049
20160822,12:00:00,22.0675
20160822,13:00:00,23.4784
20160822,14:00:00,24.7018
20160822,15:00:00,24.8989
20160822,16:00:00,23.9542
20160822,17:00:00,22.0681
20160822,18:00:00,20.096
20160822,19:00:00,18.1959
20160822,20:00:00,17.4585
20160822,21:00:00,17.0415
20160822,22:00:00,16.5639
20160822,23:00:00,16.0494
20160823,0:00:00,15.6432
20160823,1:00:00,15.3676
20160823,2:00:00,15.186
20160823,3:00:00,14.9064
20160823,4:00:00,14.6802
20160823,5:00:00,14.4838
20160823,6:00:00,14.4185
20160823,7:00:00,15.7545
20160823,8:00:00,17.917
20160823,9:00:00,19.3873
20160823,10:00:00,20.3218
20160823,11:00:00,21.3789
20160823,12:00:00,22.2243
20160823,13:00:00,23.4082
20160823,14:00:00,24.3
20160823,15:00:00,24.5072
20160823,16:00:00,23.5729
20160823,17:00:00,21.7848
20160823,18:00:00,20.1341
20160823,19:00:00,18.0865
20160823,20:00:00,17.3809
20160823,21:00:00,16.9693
20160823,22:00:00,16.5901
20160823,23:00:00,16.0716
20160824,0:00:00,15.8767
20160824,1:00:00,15.8366
20160824,2:00:00,15.8387
20160824,3:00:00,15.8364
20160824,4:00:00,15.7173
20160824,5:00:00,15.7108
20160824,6:00:00,15.626
20160824,7:00:00,17.3388
20160824,8:00:00,19.2439
20160824,9:00:00,20.6685
20160824,10:00:00,21.5944
20160824,11:00:00,22.1873
20160824,12:00:00,22.7854
20160824,13:00:00,24.0221
20160824,14:00:00,25.0184
20160824,15:00:00,25.1036
20160824,16:00:00,23.9852
20160824,17:00:00,22.0205
20160824,18:00:00,20.2312
20160824,19:00:00,17.9111
20160824,20:00:00,17.1223
20160824,21:00:00,16.5295
20160824,22:00:00,16.0201
20160824,23:00:00,15.4756
20160825,0:00:00,15.1923
20160825,1:00:00,14.8286
20160825,2:00:00,14.5653
20160825,3:00:00,14.3864
20160825,4:00:00,14.4017
20160825,5:00:00,14.6244
20160825,6:00:00,14.7455
20160825,7:00:00,16.1855
20160825,8:00:00,16.369
20160825,9:00:00,18.6556
20160825,10:00:00,20.4705
20160825,11:00:00,21.0235
20160825,12:00:00,21.7336
20160825,13:00:00,22.9476
20160825,14:00:00,24.105
20160825,15:00:00,24.5464
20160825,16:00:00,23.7873
20160825,17:00:00,22.2075
20160825,18:00:00,20.2489
20160825,19:00:00,18.3408
20160825,20:00:00,17.4033
20160825,21:00:00,16.9486
20160825,22:00:00,16.4184
20160825,23:00:00,15.9772
20160826,0:00:00,15.7172
20160826,1:00:00,15.4165
20160826,2:00:00,15.2055
20160826,3:00:00,15.0265
20160826,4:00:00,14.8941
20160826,5:00:00,14.5899
20160826,6:00:00,14.248
20160826,7:00:00,15.4818
20160826,8:00:00,14.9866
20160826,9:00:00,16.076
20160826,10:00:00,16.8582
20160826,11:00:00,18.8376
20160826,12:00:00,21.0378
20160826,13:00:00,22.599
20160826,14:00:00,23.8343
20160826,15:00:00,24.4494
20160826,16:00:00,23.8069
20160826,17:00:00,22.0743
20160826,18:00:00,20.3785
20160826,19:00:00,18.3789
20160826,20:00:00,18.1449
20160826,21:00:00,17.7012
20160826,22:00:00,17.231
20160826,23:00:00,17.0136
20160827,0:00:00,16.3925
20160827,1:00:00,16.5602
20160827,2:00:00,16.3603
20160827,3:00:00,15.96
20160827,4:00:00,15.5997
20160827,5:00:00,15.3645
20160827,6:00:00,14.2684
20160827,7:00:00,15.3862
20160827,8:00:00,14.9005
20160827,9:00:00,15.7137
20160827,10:00:00,16.3913
20160827,11:00:00,17.9991
20160827,12:00:00,20.9352
20160827,13:00:00,22.7983
20160827,14:00:00,24.0531
20160827,15:00:00,24.7461
20160827,16:00:00,24.2106
20160827,17:00:00,22.5537
20160827,18:00:00,20.6967
20160827,19:00:00,18.6208
20160827,20:00:00,17.89
20160827,21:00:00,17.6532
20160827,22:00:00,17.1992
20160827,23:00:00,16.877
20160828,0:00:00,16.4528
20160828,1:00:00,16.1351
20160828,2:00:00,15.9286
20160828,3:00:00,15.667
20160828,4:00:00,15.3431
20160828,5:00:00,15.1323
20160828,6:00:00,14.9816
20160828,7:00:00,16.6383
20160828,8:00:00,18.6203
20160828,9:00:00,19.899
20160828,10:00:00,20.7824
20160828,11:00:00,21.4427
20160828,12:00:00,22.3677
20160828,13:00:00,23.534
20160828,14:00:00,24.7054
20160828,15:00:00,25.3062
20160828,16:00:00,24.9663
20160828,17:00:00,23.3603
20160828,18:00:00,21.4929
20160828,19:00:00,18.8523
20160828,20:00:00,17.8439
20160828,21:00:00,17.6302
20160828,22:00:00,17.428
20160828,23:00:00,17.0431
20160829,0:00:00,16.7452
20160829,1:00:00,16.5482
20160829,2:00:00,16.2241
20160829,3:00:00,15.9094
20160829,4:00:00,15.623
20160829,5:00:00,15.3947
20160829,6:00:00,15.2852
20160829,7:00:00,17.564
20160829,8:00:00,19.8562
20160829,9:00:00,21.1014
20160829,10:00:00,21.774
20160829,11:00:00,22.4397
20160829,12:00:00,23.2222
20160829,13:00:00,24.1856
20160829,14:00:00,25.5203
20160829,15:00:00,26.0068
20160829,16:00:00,25.2278
20160829,17:00:00,23.4267
20160829,18:00:00,21.1853
20160829,19:00:00,18.4991
20160829,20:00:00,17.7871
20160829,21:00:00,17.5473
20160829,22:00:00,17.3174
20160829,23:00:00,16.8488
20160830,0:00:00,16.3895
20160830,1:00:00,16.1421
20160830,2:00:00,15.7742
20160830,3:00:00,15.4195
20160830,4:00:00,15.0661
20160830,5:00:00,14.771
20160830,6:00:00,14.7014
20160830,7:00:00,16.9115
20160830,8:00:00,19.2797
20160830,9:00:00,20.6085
20160830,10:00:00,21.2899
20160830,11:00:00,22.0907
20160830,12:00:00,22.9551
20160830,13:00:00,24.3145
20160830,14:00:00,25.4997
20160830,15:00:00,25.7856
20160830,16:00:00,25.0856
20160830,17:00:00,23.1362
20160830,18:00:00,21.1341
20160830,19:00:00,18.3407
20160830,20:00:00,17.7238
20160830,21:00:00,17.5902
20160830,22:00:00,17.0618
20160830,23:00:00,16.6038
20160831,0:00:00,16.1399
20160831,1:00:00,15.7695
20160831,2:00:00,15.4792
20160831,3:00:00,15.3726
20160831,4:00:00,15.3158
20160831,5:00:00,15.4535
20160831,6:00:00,15.5035
20160831,7:00:00,17.8431
20160831,8:00:00,20.096
20160831,9:00:00,21.072
20160831,10:00:00,21.6876
20160831,11:00:00,22.0546
20160831,12:00:00,22.8748
20160831,13:00:00,24.1544
20160831,14:00:00,25.2023
20160831,15:00:00,25.64
20160831,16:00:00,24.5803
20160831,17:00:00,22.8577
20160831,18:00:00,20.8626
20160831,19:00:00,18.3386
20160831,20:00:00,17.5722
20160831,21:00:00,17.2574
20160831,22:00:00,16.6758
20160831,23:00:00,16.1272
20160901,0:00:00,15.7846
20160901,1:00:00,15.7161
20160901,2:00:00,15.7389
20160901,3:00:00,15.7308
20160901,4:00:00,15.7166
20160901,5:00:00,15.615
20160901,6:00:00,15.5756
20160901,7:00:00,17.9744
20160901,8:00:00,20.0806
20160901,9:00:00,21.0042
20160901,10:00:00,21.6093
20160901,11:00:00,22.3867
20160901,12:00:00,22.9189
20160901,13:00:00,23.891
20160901,14:00:00,24.7601
20160901,15:00:00,24.9442
20160901,16:00:00,24.1396
20160901,17:00:00,21.9234
20160901,18:00:00,20.1087
20160901,19:00:00,17.9937
20160901,20:00:00,17.3311
20160901,21:00:00,16.8325
20160901,22:00:00,16.1307
20160901,23:00:00,15.6218
20160902,0:00:00,15.4522
20160902,1:00:00,15.4524
20160902,2:00:00,15.5184
20160902,3:00:00,15.4976
20160902,4:00:00,15.4744
20160902,5:00:00,15.3298
20160902,6:00:00,15.4024
20160902,7:00:00,17.5792
20160902,8:00:00,19.3476
20160902,9:00:00,18.3603
20160902,10:00:00,20.5514
20160902,11:00:00,21.2743
20160902,12:00:00,21.757
20160902,13:00:00,22.7525
20160902,14:00:00,23.6837
20160902,15:00:00,23.7443
20160902,16:00:00,23.1724
20160902,17:00:00,21.4782
20160902,18:00:00,19.7694
20160902,19:00:00,17.7897
20160902,20:00:00,17.1696
20160902,21:00:00,16.632
20160902,22:00:00,16.1884
20160902,23:00:00,15.9428
20160903,0:00:00,15.356
20160903,1:00:00,15.3574
20160903,2:00:00,15.1029
20160903,3:00:00,15.2055
20160903,4:00:00,15.3079
20160903,5:00:00,15.3989
20160903,6:00:00,14.7362
20160903,7:00:00,16.4118
20160903,8:00:00,18.2187
20160903,9:00:00,16.0011
20160903,10:00:00,18.2404
20160903,11:00:00,20.1484
20160903,12:00:00,21.5178
20160903,13:00:00,22.0677
20160903,14:00:00,23.0431
20160903,15:00:00,23.2754
20160903,16:00:00,22.4617
20160903,17:00:00,20.4366
20160903,18:00:00,18.5667
20160903,19:00:00,17.5612
20160903,20:00:00,17.661
20160903,21:00:00,16.8451
20160903,22:00:00,15.9235
20160903,23:00:00,15.307
20160904,0:00:00,14.7363
20160904,1:00:00,14.3101
20160904,2:00:00,14.4781
20160904,3:00:00,14.0305
20160904,4:00:00,13.7764
20160904,5:00:00,13.5273
20160904,6:00:00,13.2578
20160904,7:00:00,14.3795
20160904,8:00:00,16.5945
20160904,9:00:00,15.5551
20160904,10:00:00,15.4014
20160904,11:00:00,17.118
20160904,12:00:00,19.9442
20160904,13:00:00,21.8748
20160904,14:00:00,22.9964
20160904,15:00:00,23.4104
20160904,16:00:00,22.3946
20160904,17:00:00,20.5163
20160904,18:00:00,18.7024
20160904,19:00:00,17.4436
20160904,20:00:00,17.3097
20160904,21:00:00,17.2894
20160904,22:00:00,16.5944
20160904,23:00:00,16.1845
20160905,0:00:00,16.053
20160905,1:00:00,15.5204
20160905,2:00:00,14.6713
20160905,3:00:00,14.2789
20160905,4:00:00,13.8004
20160905,5:00:00,13.3625
20160905,6:00:00,13.3515
20160905,7:00:00,14.3253
20160905,8:00:00,15.6929
20160905,9:00:00,16.4288
20160905,10:00:00,16.735
20160905,11:00:00,18.9827
20160905,12:00:00,20.8733
20160905,13:00:00,22.2144
20160905,14:00:00,23.4968
20160905,15:00:00,23.6497
20160905,16:00:00,22.8385
20160905,17:00:00,20.6075
20160905,18:00:00,18.468
20160905,19:00:00,17.2229
20160905,20:00:00,17.3769
20160905,21:00:00,16.7197
20160905,22:00:00,16.3911
20160905,23:00:00,16.0975
20160906,0:00:00,15.9442
20160906,1:00:00,15.6978
20160906,2:00:00,15.8345
20160906,3:00:00,15.7795
20160906,4:00:00,15.724
20160906,5:00:00,15.3884
20160906,6:00:00,14.4367
20160906,7:00:00,15.8816
20160906,8:00:00,18.0973
20160906,9:00:00,19.4729
20160906,10:00:00,20.3938
20160906,11:00:00,21.0811
20160906,12:00:00,21.8905
20160906,13:00:00,23.0434
20160906,14:00:00,24.0422
20160906,15:00:00,24.4143
20160906,16:00:00,23.448
20160906,17:00:00,21.2491
20160906,18:00:00,19.3856
20160906,19:00:00,16.9279
20160906,20:00:00,16.5545
20160906,21:00:00,16.3441
20160906,22:00:00,16.0318
20160906,23:00:00,15.6081
20160907,0:00:00,15.272
20160907,1:00:00,14.9377
20160907,2:00:00,14.7428
20160907,3:00:00,14.4455
20160907,4:00:00,14.2535
20160907,5:00:00,14.0876
20160907,6:00:00,14.1558
20160907,7:00:00,16.2788
20160907,8:00:00,18.638
20160907,9:00:00,19.8235
20160907,10:00:00,20.6276
20160907,11:00:00,21.0642
20160907,12:00:00,21.7024
20160907,13:00:00,22.8584
20160907,14:00:00,23.7961
20160907,15:00:00,24.2242
20160907,16:00:00,23.4651
20160907,17:00:00,21.534
20160907,18:00:00,19.5687
20160907,19:00:00,17.1038
20160907,20:00:00,16.7512
20160907,21:00:00,16.6686
20160907,22:00:00,16.3223
20160907,23:00:00,15.9448
20160908,0:00:00,15.4543
20160908,1:00:00,15.0328
20160908,2:00:00,14.5585
20160908,3:00:00,14.0543
20160908,4:00:00,13.5467
20160908,5:00:00,13.1543
20160908,6:00:00,13.616
20160908,7:00:00,15.5223
20160908,8:00:00,17.7844
20160908,9:00:00,18.8082
20160908,10:00:00,19.7885
20160908,11:00:00,20.2511
20160908,12:00:00,21.4338
20160908,13:00:00,22.8149
20160908,14:00:00,24.4049
20160908,15:00:00,24.9069
20160908,16:00:00,23.8063
20160908,17:00:00,21.639
20160908,18:00:00,19.5128
20160908,19:00:00,16.8262
20160908,20:00:00,16.4475
20160908,21:00:00,16.3398
20160908,22:00:00,15.9822
20160908,23:00:00,15.4569
20160909,0:00:00,14.9867
20160909,1:00:00,14.6712
20160909,2:00:00,14.4331
20160909,3:00:00,14.2155
20160909,4:00:00,14.0041
20160909,5:00:00,13.795
20160909,6:00:00,13.5966
20160909,7:00:00,15.6539
20160909,8:00:00,17.8053
20160909,9:00:00,18.8589
20160909,10:00:00,20.0331
20160909,11:00:00,20.9199
20160909,12:00:00,21.938
20160909,13:00:00,23.7297
20160909,14:00:00,24.9242
20160909,15:00:00,25.1501
20160909,16:00:00,23.745
20160909,17:00:00,21.2813
20160909,18:00:00,19.1706
20160909,19:00:00,16.3417
20160909,20:00:00,15.9699
20160909,21:00:00,15.9483
20160909,22:00:00,15.5352
20160909,23:00:00,15.0255
20160910,0:00:00,14.5014
20160910,1:00:00,14.2362
20160910,2:00:00,13.9501
20160910,3:00:00,13.6654
20160910,4:00:00,13.5616
20160910,5:00:00,13.7548
20160910,6:00:00,13.9007
20160910,7:00:00,16.2744
20160910,8:00:00,18.6559
20160910,9:00:00,19.8623
20160910,10:00:00,20.6045
20160910,11:00:00,21.0264
20160910,12:00:00,22.0973
20160910,13:00:00,23.1903
20160910,14:00:00,24.4646
20160910,15:00:00,24.492
20160910,16:00:00,23.1457
20160910,17:00:00,21.3896
20160910,18:00:00,19.2326
20160910,19:00:00,16.4584
20160910,20:00:00,16.3595
20160910,21:00:00,16.0172
20160910,22:00:00,15.7556
20160910,23:00:00,15.5193
20160911,0:00:00,15.2719
20160911,1:00:00,15.126
20160911,2:00:00,15.0457
20160911,3:00:00,14.9402
20160911,4:00:00,14.8277
20160911,5:00:00,14.7233
20160911,6:00:00,14.7246
20160911,7:00:00,16.9578
20160911,8:00:00,19.0901
20160911,9:00:00,19.9778
20160911,10:00:00,20.7666
20160911,11:00:00,21.0133
20160911,12:00:00,21.4841
20160911,13:00:00,21.268
20160911,14:00:00,21.0972
20160911,15:00:00,20.8824
20160911,16:00:00,20.6782
20160911,17:00:00,19.68
20160911,18:00:00,18.0363
20160911,19:00:00,15.0801
20160911,20:00:00,14.816
20160911,21:00:00,14.5729
20160911,22:00:00,14.2221
20160911,23:00:00,13.864
20160912,0:00:00,13.6562
20160912,1:00:00,13.2566
20160912,2:00:00,13.0137
20160912,3:00:00,13.1098
20160912,4:00:00,12.5218
20160912,5:00:00,12.0408
20160912,6:00:00,12.1751
20160912,7:00:00,13.8987
20160912,8:00:00,16.1816
20160912,9:00:00,13.8653
20160912,10:00:00,15.651
20160912,11:00:00,17.6494
20160912,12:00:00,18.6468
20160912,13:00:00,20.1092
20160912,14:00:00,22.1351
20160912,15:00:00,22.0849
20160912,16:00:00,20.9941
20160912,17:00:00,19.1496
20160912,18:00:00,17.1267
20160912,19:00:00,16.0083
20160912,20:00:00,14.816
20160912,21:00:00,14.5729
20160912,22:00:00,14.2221
20160912,23:00:00,13.864
20160913,0:00:00,13.6562
20160913,1:00:00,13.2566
20160913,2:00:00,13.0137
20160913,3:00:00,13.1098
20160913,4:00:00,12.5218
20160913,5:00:00,12.0408
20160913,6:00:00,12.1751
20160913,7:00:00,13.8987
20160913,8:00:00,12.5986
20160913,9:00:00,13.5375
20160913,10:00:00,16.2321
20160913,11:00:00,14.4142
20160913,12:00:00,15.2257
20160913,13:00:00,17.4384
20160913,14:00:00,20.1739
20160913,15:00:00,21.6554
20160913,16:00:00,20.2986
20160913,17:00:00,18.8731
20160913,18:00:00,17.2578
20160913,19:00:00,15.4821
20160913,20:00:00,15.2727
20160913,21:00:00,14.6129
20160913,22:00:00,14.1978
20160913,23:00:00,13.678
20160914,0:00:00,13.3097
20160914,1:00:00,12.9867
20160914,2:00:00,12.9968
20160914,3:00:00,12.5357
20160914,4:00:00,12.3241
20160914,5:00:00,12.1212
20160914,6:00:00,11.9193
20160914,7:00:00,13.4149
20160914,8:00:00,14.3903
20160914,9:00:00,16.7798
20160914,10:00:00,18.0139
20160914,11:00:00,18.7933
20160914,12:00:00,19.9124
20160914,13:00:00,21.6999
20160914,14:00:00,23.152
20160914,15:00:00,23.483
20160914,16:00:00,21.9215
20160914,17:00:00,19.8169
20160914,18:00:00,17.7711
20160914,19:00:00,14.9582
20160914,20:00:00,14.7652
20160914,21:00:00,14.4307
20160914,22:00:00,13.9983
20160914,23:00:00,13.6873
20160915,0:00:00,13.3723
20160915,1:00:00,13.2278
20160915,2:00:00,12.7392
20160915,3:00:00,12.6568
20160915,4:00:00,12.3993
20160915,5:00:00,12.2341
20160915,6:00:00,11.8616
20160915,7:00:00,13.9186
20160915,8:00:00,16.3991
20160915,9:00:00,17.6569
20160915,10:00:00,18.6384
20160915,11:00:00,19.2921
20160915,12:00:00,20.2172
20160915,13:00:00,22.2125
20160915,14:00:00,23.3554
20160915,15:00:00,23.5628
20160915,16:00:00,22.082
20160915,17:00:00,19.9248
20160915,18:00:00,17.8449
20160915,19:00:00,15.1941
20160915,20:00:00,14.8269
20160915,21:00:00,14.8516
20160915,22:00:00,14.5445
20160915,23:00:00,14.2205
20160916,0:00:00,13.6946
20160916,1:00:00,13.5041
20160916,2:00:00,13.2114
20160916,3:00:00,12.915
20160916,4:00:00,12.6512
20160916,5:00:00,12.5325
20160916,6:00:00,12.2633
20160916,7:00:00,14.2113
20160916,8:00:00,16.7554
20160916,9:00:00,18.0147
20160916,10:00:00,18.9781
20160916,11:00:00,19.5849
20160916,12:00:00,20.9719
20160916,13:00:00,23.1742
20160916,14:00:00,24.4525
20160916,15:00:00,24.2119
20160916,16:00:00,22.5748
20160916,17:00:00,20.2358
20160916,18:00:00,18.138
20160916,19:00:00,15.4949
20160916,20:00:00,14.9028
20160916,21:00:00,14.3918
20160916,22:00:00,14.3697
20160916,23:00:00,14.3379
20160917,0:00:00,14.1854
20160917,1:00:00,13.7731
20160917,2:00:00,13.6053
20160917,3:00:00,13.4158
20160917,4:00:00,13.2118
20160917,5:00:00,13.3152
20160917,6:00:00,13.2565
20160917,7:00:00,14.7828
20160917,8:00:00,17.7168
20160917,9:00:00,19.3699
20160917,10:00:00,20.4027
20160917,11:00:00,21.0779
20160917,12:00:00,22.0689
20160917,13:00:00,23.6341
20160917,14:00:00,22.3859
20160917,15:00:00,21.8944
20160917,16:00:00,22.0464
20160917,17:00:00,20.7861
20160917,18:00:00,18.9403
20160917,19:00:00,15.6675
20160917,20:00:00,15.067
20160917,21:00:00,14.8371
20160917,22:00:00,14.8901
20160917,23:00:00,14.9077
20160918,0:00:00,14.6723
20160918,1:00:00,14.5576
20160918,2:00:00,14.4961
20160918,3:00:00,14.4935
20160918,4:00:00,14.4489
20160918,5:00:00,14.404
20160918,6:00:00,14.4386
20160918,7:00:00,16.4494
20160918,8:00:00,19.2556
20160918,9:00:00,20.7012
20160918,10:00:00,20.3072
20160918,11:00:00,20.9666
20160918,12:00:00,22.1129
20160918,13:00:00,22.9005
20160918,14:00:00,23.3283
20160918,15:00:00,23.3853
20160918,16:00:00,22.7855
20160918,17:00:00,21.2352
20160918,18:00:00,19.2214
20160918,19:00:00,16.4185
20160918,20:00:00,16.0544
20160918,21:00:00,16.0847
20160918,22:00:00,15.8878
20160918,23:00:00,15.7829
20160919,0:00:00,15.7222
20160919,1:00:00,15.6885
20160919,2:00:00,15.5481
20160919,3:00:00,15.3916
20160919,4:00:00,15.3849
20160919,5:00:00,15.2437
20160919,6:00:00,15.2613
20160919,7:00:00,15.4893
20160919,8:00:00,17.0275
20160919,9:00:00,17.0076
20160919,10:00:00,20.3563
20160919,11:00:00,20.1345
20160919,12:00:00,22.221
20160919,13:00:00,21.9481
20160919,14:00:00,19.9725
20160919,15:00:00,23.1764
20160919,16:00:00,21.3265
20160919,17:00:00,19.4741
20160919,18:00:00,19.1392
20160919,19:00:00,16.4989
20160919,20:00:00,16.2852
20160919,21:00:00,16.2989
20160919,22:00:00,16.294
20160919,23:00:00,16.3828
20160920,0:00:00,16.2099
20160920,1:00:00,15.9462
20160920,2:00:00,15.7753
20160920,3:00:00,15.4595
20160920,4:00:00,15.4325
20160920,5:00:00,15.0271
20160920,6:00:00,15.2078
20160920,7:00:00,16.8436
20160920,8:00:00,19.6271
20160920,9:00:00,20.6082
20160920,10:00:00,21.3086
20160920,11:00:00,21.6292
20160920,12:00:00,22.4723
20160920,13:00:00,21.8397
20160920,14:00:00,23.3746
20160920,15:00:00,22.4617
20160920,16:00:00,21.8497
20160920,17:00:00,20.9658
20160920,18:00:00,19.3919
20160920,19:00:00,16.2763
20160920,20:00:00,16.2016
20160920,21:00:00,15.7924
20160920,22:00:00,15.6491
20160920,23:00:00,15.5176
20160921,0:00:00,15.2074
20160921,1:00:00,14.9005
20160921,2:00:00,14.0906
20160921,3:00:00,13.4936
20160921,4:00:00,13.4952
20160921,5:00:00,13.4372
20160921,6:00:00,13.394
20160921,7:00:00,15.7246
20160921,8:00:00,18.5624
20160921,9:00:00,19.6782
20160921,10:00:00,20.3356
20160921,11:00:00,21.0723
20160921,12:00:00,22.5
20160921,13:00:00,23.8161
20160921,14:00:00,24.4875
20160921,15:00:00,23.9309
20160921,16:00:00,22.3153
20160921,17:00:00,20.2218
20160921,18:00:00,18.3219
20160921,19:00:00,16.2763
20160921,20:00:00,16.2016
20160921,21:00:00,15.7924
20160921,22:00:00,15.6491
20160921,23:00:00,15.5176
20160922,0:00:00,15.2074
20160922,1:00:00,14.9005
20160922,2:00:00,14.0906
20160922,3:00:00,13.4936
20160922,4:00:00,13.4952
20160922,5:00:00,13.4372
20160922,6:00:00,13.394
20160922,7:00:00,15.7246
20160922,8:00:00,16.55
20160922,9:00:00,14.8191
20160922,10:00:00,15.3939
20160922,11:00:00,16.0587
20160922,12:00:00,18.3785
20160922,13:00:00,22.1636
20160922,14:00:00,24.5332
20160922,15:00:00,24.0279
20160922,16:00:00,22.0476
20160922,17:00:00,19.8427
20160922,18:00:00,17.9595
20160922,19:00:00,15.0884
20160922,20:00:00,14.6704
20160922,21:00:00,14.4621
20160922,22:00:00,14.1713
20160922,23:00:00,14.1198
20160923,0:00:00,14.1616
20160923,1:00:00,13.792
20160923,2:00:00,13.5222
20160923,3:00:00,13.2843
20160923,4:00:00,13.0673
20160923,5:00:00,12.9329
20160923,6:00:00,12.5794
20160923,7:00:00,12.7266
20160923,8:00:00,16.3093
20160923,9:00:00,17.58
20160923,10:00:00,18.425
20160923,11:00:00,19.4033
20160923,12:00:00,21.4058
20160923,13:00:00,23.8706
20160923,14:00:00,25.2714
20160923,15:00:00,24.497
20160923,16:00:00,22.4014
20160923,17:00:00,20.264
20160923,18:00:00,18.0429
20160923,19:00:00,15.1771
20160923,20:00:00,14.7447
20160923,21:00:00,14.5642
20160923,22:00:00,14.2937
20160923,23:00:00,14.0298
20160924,0:00:00,14.0109
20160924,1:00:00,13.9028
20160924,2:00:00,13.6068
20160924,3:00:00,13.3817
20160924,4:00:00,13.2533
20160924,5:00:00,13.1424
20160924,6:00:00,12.9747
20160924,7:00:00,14.456
20160924,8:00:00,17.6094
20160924,9:00:00,18.9276
20160924,10:00:00,20.0388
20160924,11:00:00,20.7797
20160924,12:00:00,22.6479
20160924,13:00:00,24.7078
20160924,14:00:00,25.9689
20160924,15:00:00,25.1518
20160924,16:00:00,23.1509
20160924,17:00:00,21.4239
20160924,18:00:00,18.9316
20160924,19:00:00,15.7782
20160924,20:00:00,15.2541
20160924,21:00:00,14.9408
20160924,22:00:00,14.6868
20160924,23:00:00,14.6547
20160925,0:00:00,14.5607
20160925,1:00:00,14.5234
20160925,2:00:00,14.4022
20160925,3:00:00,14.1799
20160925,4:00:00,14.0316
20160925,5:00:00,13.777
20160925,6:00:00,13.7795
20160925,7:00:00,15.3049
20160925,8:00:00,18.3693
20160925,9:00:00,19.6175
20160925,10:00:00,20.4637
20160925,11:00:00,20.9845
20160925,12:00:00,22.8148
20160925,13:00:00,23.6512
20160925,14:00:00,23.6315
20160925,15:00:00,23.6564
20160925,16:00:00,22.8902
20160925,17:00:00,20.9497
20160925,18:00:00,18.5113
20160925,19:00:00,15.547
20160925,20:00:00,14.9862
20160925,21:00:00,14.9481
20160925,22:00:00,14.8355
20160925,23:00:00,14.6718
20160926,0:00:00,14.7062
20160926,1:00:00,14.7577
20160926,2:00:00,14.668
20160926,3:00:00,14.5842
20160926,4:00:00,14.591
20160926,5:00:00,14.4958
20160926,6:00:00,14.4578
20160926,7:00:00,16.1038
20160926,8:00:00,19.1814
20160926,9:00:00,20.2447
20160926,10:00:00,21.0553
20160926,11:00:00,21.9283
20160926,12:00:00,23.4599
20160926,13:00:00,25.0517
20160926,14:00:00,25.9056
20160926,15:00:00,24.6498
20160926,16:00:00,22.1157
20160926,17:00:00,20.33
20160926,18:00:00,18.4588
20160926,19:00:00,16.623
20160926,20:00:00,16.3012
20160926,21:00:00,15.8016
20160926,22:00:00,15.607
20160926,23:00:00,15.4936
20160927,0:00:00,15.555
20160927,1:00:00,15.5233
20160927,2:00:00,15.2966
20160927,3:00:00,14.8696
20160927,4:00:00,14.591
20160927,5:00:00,14.381
20160927,6:00:00,14.4224
20160927,7:00:00,14.645
20160927,8:00:00,18.3696
20160927,9:00:00,20.1021
20160927,10:00:00,21.0701
20160927,11:00:00,21.7668
20160927,12:00:00,22.9528
20160927,13:00:00,24.6667
20160927,14:00:00,25.4572
20160927,15:00:00,23.3037
20160927,16:00:00,22.2117
20160927,17:00:00,19.7214
20160927,18:00:00,18.3844
20160927,19:00:00,16.1784
20160927,20:00:00,15.9935
20160927,21:00:00,15.749
20160927,22:00:00,15.6303
20160927,23:00:00,15.6106
20160928,0:00:00,15.6717
20160928,1:00:00,15.602
20160928,2:00:00,15.2432
20160928,3:00:00,14.9387
20160928,4:00:00,14.6065
20160928,5:00:00,14.3546
20160928,6:00:00,14.2399
20160928,7:00:00,14.5838
20160928,8:00:00,18.1341
20160928,9:00:00,19.6532
20160928,10:00:00,20.5908
20160928,11:00:00,21.1712
20160928,12:00:00,22.4251
20160928,13:00:00,24.2906
20160928,14:00:00,25.0163
20160928,15:00:00,23.9272
20160928,16:00:00,22.1833
20160928,17:00:00,17.2011
20160928,18:00:00,16.7093
20160928,19:00:00,16.0586
20160928,20:00:00,15.9137
20160928,21:00:00,15.7584
20160928,22:00:00,15.7658
20160928,23:00:00,15.6444
20160929,0:00:00,15.558
20160929,1:00:00,15.4962
20160929,2:00:00,15.1557
20160929,3:00:00,14.7098
20160929,4:00:00,14.355
20160929,5:00:00,14.171
20160929,6:00:00,13.9921
20160929,7:00:00,14.9699
20160929,8:00:00,18.3202
20160929,9:00:00,19.7022
20160929,10:00:00,20.527
20160929,11:00:00,21.0486
20160929,12:00:00,22.3313
20160929,13:00:00,24.2287
20160929,14:00:00,25.0909
20160929,15:00:00,23.7713
20160929,16:00:00,22.0473
20160929,17:00:00,20.371
20160929,18:00:00,18.0095
20160929,19:00:00,15.8146
20160929,20:00:00,15.5308
20160929,21:00:00,15.2343
20160929,22:00:00,15.1253
20160929,23:00:00,15.0065
20160930,0:00:00,14.8958
20160930,1:00:00,14.6041
20160930,2:00:00,14.0448
