"","Node","Species","Life_Stage","sp_code","Scenario","Node_Class"
"6210","F319","Steelhead","Migration","Steelhead_Migration",311,"Low"
"6211","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",311,"Low"
"6212","F319","Steelhead","Prolonged","Steelhead_Prolonged",311,"Low"
"6213","GLEN","Steelhead","Smolts","Steelhead_Smolts",311,"High"
"6214","F319","Steelhead","Smolts","Steelhead_Smolts",311,"High"
"6215","GLEN","Typha","Adult","Typha_Adult",311,"Partial"
"6216","F319","Typha","Adult","Typha_Adult",311,"Partial"
"6217","GLEN","Typha","Seedling","Typha_Seedling",311,"Partial"
"6218","F319","Typha","Seedling","Typha_Seedling",311,"Low"
"6219","GLEN","Willow","Germination","Willow_Germination",311,"Low"
"6220","F319","Willow","Germination","Willow_Germination",311,"Low"
"6221","GLEN","Cladophora","Adult","Cladophora_Adult",312,"Low"
"6222","F319","Cladophora","Adult","Cladophora_Adult",312,"Low"
"6223","GLEN","SAS","Adult","SAS_Adult",312,"Partial"
"6224","F319","SAS","Adult","SAS_Adult",312,"Partial"
"6225","GLEN","SAS","fry","SAS_fry",312,"Low"
"6226","F319","SAS","fry","SAS_fry",312,"Low"
"6227","GLEN","SAS","juvenile","SAS_juvenile",312,"High"
"6228","F319","SAS","juvenile","SAS_juvenile",312,"High"
"6229","GLEN","Steelhead","Migration","Steelhead_Migration",312,"Low"
"6230","F319","Steelhead","Migration","Steelhead_Migration",312,"Low"
"6231","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",312,"Low"
"6232","F319","Steelhead","Prolonged","Steelhead_Prolonged",312,"Low"
"6233","GLEN","Steelhead","Smolts","Steelhead_Smolts",312,"High"
"6234","F319","Steelhead","Smolts","Steelhead_Smolts",312,"High"
"6235","GLEN","Typha","Adult","Typha_Adult",312,"Partial"
"6236","F319","Typha","Adult","Typha_Adult",312,"Partial"
"6237","GLEN","Typha","Seedling","Typha_Seedling",312,"Partial"
"6238","F319","Typha","Seedling","Typha_Seedling",312,"Low"
"6239","GLEN","Willow","Germination","Willow_Germination",312,"Low"
"6240","F319","Willow","Germination","Willow_Germination",312,"Low"
"6241","GLEN","Cladophora","Adult","Cladophora_Adult",313,"Low"
"6242","F319","Cladophora","Adult","Cladophora_Adult",313,"Low"
"6243","GLEN","SAS","Adult","SAS_Adult",313,"Partial"
"6244","F319","SAS","Adult","SAS_Adult",313,"Partial"
"6245","GLEN","SAS","fry","SAS_fry",313,"Low"
"6246","F319","SAS","fry","SAS_fry",313,"Low"
"6247","GLEN","SAS","juvenile","SAS_juvenile",313,"Partial"
"6248","F319","SAS","juvenile","SAS_juvenile",313,"High"
"6249","GLEN","Steelhead","Migration","Steelhead_Migration",313,"Low"
"6250","F319","Steelhead","Migration","Steelhead_Migration",313,"Low"
"6251","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",313,"Low"
"6252","F319","Steelhead","Prolonged","Steelhead_Prolonged",313,"Low"
"6253","GLEN","Steelhead","Smolts","Steelhead_Smolts",313,"High"
"6254","F319","Steelhead","Smolts","Steelhead_Smolts",313,"High"
"6255","GLEN","Typha","Adult","Typha_Adult",313,"Partial"
"6256","F319","Typha","Adult","Typha_Adult",313,"Partial"
"6257","GLEN","Typha","Seedling","Typha_Seedling",313,"Partial"
"6258","F319","Typha","Seedling","Typha_Seedling",313,"Low"
"6259","GLEN","Willow","Germination","Willow_Germination",313,"Low"
"6260","F319","Willow","Germination","Willow_Germination",313,"Low"
"6261","GLEN","Cladophora","Adult","Cladophora_Adult",314,"Low"
"6262","F319","Cladophora","Adult","Cladophora_Adult",314,"Low"
"6263","GLEN","SAS","Adult","SAS_Adult",314,"Partial"
"6264","F319","SAS","Adult","SAS_Adult",314,"Partial"
"6265","GLEN","SAS","fry","SAS_fry",314,"Low"
"6266","F319","SAS","fry","SAS_fry",314,"Low"
"6267","GLEN","SAS","juvenile","SAS_juvenile",314,"High"
"6268","F319","SAS","juvenile","SAS_juvenile",314,"High"
"6269","GLEN","Steelhead","Migration","Steelhead_Migration",314,"Low"
"6270","F319","Steelhead","Migration","Steelhead_Migration",314,"Low"
"6271","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",314,"Low"
"6272","F319","Steelhead","Prolonged","Steelhead_Prolonged",314,"Low"
"6273","GLEN","Steelhead","Smolts","Steelhead_Smolts",314,"High"
"6274","F319","Steelhead","Smolts","Steelhead_Smolts",314,"High"
"6275","GLEN","Typha","Adult","Typha_Adult",314,"Partial"
"6276","F319","Typha","Adult","Typha_Adult",314,"Partial"
"6277","GLEN","Typha","Seedling","Typha_Seedling",314,"Partial"
"6278","F319","Typha","Seedling","Typha_Seedling",314,"Low"
"6279","GLEN","Willow","Germination","Willow_Germination",314,"Low"
"6280","F319","Willow","Germination","Willow_Germination",314,"Low"
"6281","GLEN","Cladophora","Adult","Cladophora_Adult",315,"Low"
"6282","F319","Cladophora","Adult","Cladophora_Adult",315,"Low"
"6283","GLEN","SAS","Adult","SAS_Adult",315,"Partial"
"6284","F319","SAS","Adult","SAS_Adult",315,"Partial"
"6285","GLEN","SAS","fry","SAS_fry",315,"Low"
"6286","F319","SAS","fry","SAS_fry",315,"Low"
"6287","GLEN","SAS","juvenile","SAS_juvenile",315,"Low"
"6288","F319","SAS","juvenile","SAS_juvenile",315,"High"
"6289","GLEN","Steelhead","Migration","Steelhead_Migration",315,"Partial"
"6290","F319","Steelhead","Migration","Steelhead_Migration",315,"Low"
"6291","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",315,"Partial"
"6292","F319","Steelhead","Prolonged","Steelhead_Prolonged",315,"Low"
"6293","GLEN","Steelhead","Smolts","Steelhead_Smolts",315,"Partial"
"6294","F319","Steelhead","Smolts","Steelhead_Smolts",315,"High"
"6295","GLEN","Typha","Adult","Typha_Adult",315,"Partial"
"6296","F319","Typha","Adult","Typha_Adult",315,"Partial"
"6297","GLEN","Typha","Seedling","Typha_Seedling",315,"Partial"
"6298","F319","Typha","Seedling","Typha_Seedling",315,"Low"
"6299","GLEN","Willow","Germination","Willow_Germination",315,"Low"
"6300","F319","Willow","Germination","Willow_Germination",315,"Low"
"6301","GLEN","Cladophora","Adult","Cladophora_Adult",316,"Low"
"6302","F319","Cladophora","Adult","Cladophora_Adult",316,"Low"
"6303","GLEN","SAS","Adult","SAS_Adult",316,"Partial"
"6304","F319","SAS","Adult","SAS_Adult",316,"Partial"
"6305","GLEN","SAS","fry","SAS_fry",316,"Low"
"6306","F319","SAS","fry","SAS_fry",316,"Low"
"6307","GLEN","SAS","juvenile","SAS_juvenile",316,"High"
"6308","F319","SAS","juvenile","SAS_juvenile",316,"High"
"6309","GLEN","Steelhead","Migration","Steelhead_Migration",316,"Low"
"6310","F319","Steelhead","Migration","Steelhead_Migration",316,"Low"
"6311","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",316,"Low"
"6312","F319","Steelhead","Prolonged","Steelhead_Prolonged",316,"Low"
"6313","GLEN","Steelhead","Smolts","Steelhead_Smolts",316,"High"
"6314","F319","Steelhead","Smolts","Steelhead_Smolts",316,"High"
"6315","GLEN","Typha","Adult","Typha_Adult",316,"Partial"
"6316","F319","Typha","Adult","Typha_Adult",316,"Partial"
"6317","GLEN","Typha","Seedling","Typha_Seedling",316,"Partial"
"6318","F319","Typha","Seedling","Typha_Seedling",316,"Low"
"6319","GLEN","Willow","Germination","Willow_Germination",316,"Low"
"6320","F319","Willow","Germination","Willow_Germination",316,"Low"
"6321","GLEN","Cladophora","Adult","Cladophora_Adult",317,"Low"
"6322","F319","Cladophora","Adult","Cladophora_Adult",317,"Low"
"6323","GLEN","SAS","Adult","SAS_Adult",317,"Partial"
"6324","F319","SAS","Adult","SAS_Adult",317,"Partial"
"6325","GLEN","SAS","fry","SAS_fry",317,"Low"
"6326","F319","SAS","fry","SAS_fry",317,"Low"
"6327","GLEN","SAS","juvenile","SAS_juvenile",317,"Partial"
"6328","F319","SAS","juvenile","SAS_juvenile",317,"High"
"6329","GLEN","Steelhead","Migration","Steelhead_Migration",317,"Low"
"6330","F319","Steelhead","Migration","Steelhead_Migration",317,"Low"
"6331","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",317,"Low"
"6332","F319","Steelhead","Prolonged","Steelhead_Prolonged",317,"Low"
"6333","GLEN","Steelhead","Smolts","Steelhead_Smolts",317,"High"
"6334","F319","Steelhead","Smolts","Steelhead_Smolts",317,"High"
"6335","GLEN","Typha","Adult","Typha_Adult",317,"Partial"
"6336","F319","Typha","Adult","Typha_Adult",317,"Partial"
"6337","GLEN","Typha","Seedling","Typha_Seedling",317,"Partial"
"6338","F319","Typha","Seedling","Typha_Seedling",317,"Low"
"6339","GLEN","Willow","Germination","Willow_Germination",317,"Low"
"6340","F319","Willow","Germination","Willow_Germination",317,"Low"
"6341","GLEN","Cladophora","Adult","Cladophora_Adult",318,"Low"
"6342","F319","Cladophora","Adult","Cladophora_Adult",318,"Low"
"6343","GLEN","SAS","Adult","SAS_Adult",318,"Partial"
"6344","F319","SAS","Adult","SAS_Adult",318,"Partial"
"6345","GLEN","SAS","fry","SAS_fry",318,"Low"
"6346","F319","SAS","fry","SAS_fry",318,"Low"
"6347","GLEN","SAS","juvenile","SAS_juvenile",318,"Partial"
"6348","F319","SAS","juvenile","SAS_juvenile",318,"High"
"6349","GLEN","Steelhead","Migration","Steelhead_Migration",318,"Low"
"6350","F319","Steelhead","Migration","Steelhead_Migration",318,"Low"
"6351","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",318,"Low"
"6352","F319","Steelhead","Prolonged","Steelhead_Prolonged",318,"Low"
"6353","GLEN","Steelhead","Smolts","Steelhead_Smolts",318,"High"
"6354","F319","Steelhead","Smolts","Steelhead_Smolts",318,"High"
"6355","GLEN","Typha","Adult","Typha_Adult",318,"Partial"
"6356","F319","Typha","Adult","Typha_Adult",318,"Partial"
"6357","GLEN","Typha","Seedling","Typha_Seedling",318,"Partial"
"6358","F319","Typha","Seedling","Typha_Seedling",318,"Low"
"6359","GLEN","Willow","Germination","Willow_Germination",318,"Low"
"6360","F319","Willow","Germination","Willow_Germination",318,"Low"
"6361","GLEN","Cladophora","Adult","Cladophora_Adult",319,"Low"
"6362","F319","Cladophora","Adult","Cladophora_Adult",319,"Low"
"6363","GLEN","SAS","Adult","SAS_Adult",319,"Partial"
"6364","F319","SAS","Adult","SAS_Adult",319,"High"
"6365","GLEN","SAS","fry","SAS_fry",319,"Low"
"6366","F319","SAS","fry","SAS_fry",319,"Low"
"6367","GLEN","SAS","juvenile","SAS_juvenile",319,"High"
"6368","F319","SAS","juvenile","SAS_juvenile",319,"High"
"6369","GLEN","Steelhead","Migration","Steelhead_Migration",319,"Low"
"6370","F319","Steelhead","Migration","Steelhead_Migration",319,"Low"
"6371","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",319,"Low"
"6372","F319","Steelhead","Prolonged","Steelhead_Prolonged",319,"Low"
"6373","GLEN","Steelhead","Smolts","Steelhead_Smolts",319,"High"
"6374","F319","Steelhead","Smolts","Steelhead_Smolts",319,"High"
"6375","GLEN","Typha","Adult","Typha_Adult",319,"Partial"
"6376","F319","Typha","Adult","Typha_Adult",319,"Partial"
"6377","GLEN","Typha","Seedling","Typha_Seedling",319,"Partial"
"6378","F319","Typha","Seedling","Typha_Seedling",319,"Low"
"6379","GLEN","Willow","Germination","Willow_Germination",319,"Low"
"6380","F319","Willow","Germination","Willow_Germination",319,"Low"
"6381","GLEN","Cladophora","Adult","Cladophora_Adult",320,"Low"
"6382","F319","Cladophora","Adult","Cladophora_Adult",320,"Low"
"6383","GLEN","SAS","Adult","SAS_Adult",320,"Partial"
"6384","F319","SAS","Adult","SAS_Adult",320,"Partial"
"6385","GLEN","SAS","fry","SAS_fry",320,"Low"
"6386","F319","SAS","fry","SAS_fry",320,"Low"
"6387","GLEN","SAS","juvenile","SAS_juvenile",320,"Partial"
"6388","F319","SAS","juvenile","SAS_juvenile",320,"High"
"6389","GLEN","Steelhead","Migration","Steelhead_Migration",320,"Low"
"6390","F319","Steelhead","Migration","Steelhead_Migration",320,"Low"
"6391","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",320,"Low"
"6392","F319","Steelhead","Prolonged","Steelhead_Prolonged",320,"Low"
"6393","GLEN","Steelhead","Smolts","Steelhead_Smolts",320,"High"
"6394","F319","Steelhead","Smolts","Steelhead_Smolts",320,"High"
"6395","GLEN","Typha","Adult","Typha_Adult",320,"Partial"
"6396","F319","Typha","Adult","Typha_Adult",320,"Partial"
"6397","GLEN","Typha","Seedling","Typha_Seedling",320,"Partial"
"6398","F319","Typha","Seedling","Typha_Seedling",320,"Low"
"6399","GLEN","Willow","Germination","Willow_Germination",320,"Low"
"6400","F319","Willow","Germination","Willow_Germination",320,"Low"
"6401","GLEN","Cladophora","Adult","Cladophora_Adult",321,"Low"
"6402","F319","Cladophora","Adult","Cladophora_Adult",321,"Low"
"6403","GLEN","SAS","Adult","SAS_Adult",321,"Partial"
"6404","F319","SAS","Adult","SAS_Adult",321,"Partial"
"6405","GLEN","SAS","fry","SAS_fry",321,"Low"
"6406","F319","SAS","fry","SAS_fry",321,"Low"
"6407","GLEN","SAS","juvenile","SAS_juvenile",321,"Partial"
"6408","F319","SAS","juvenile","SAS_juvenile",321,"High"
"6409","GLEN","Steelhead","Migration","Steelhead_Migration",321,"Low"
"6410","F319","Steelhead","Migration","Steelhead_Migration",321,"Low"
"6411","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",321,"Low"
"6412","F319","Steelhead","Prolonged","Steelhead_Prolonged",321,"Low"
"6413","GLEN","Steelhead","Smolts","Steelhead_Smolts",321,"High"
"6414","F319","Steelhead","Smolts","Steelhead_Smolts",321,"High"
"6415","GLEN","Typha","Adult","Typha_Adult",321,"Partial"
"6416","F319","Typha","Adult","Typha_Adult",321,"Partial"
"6417","GLEN","Typha","Seedling","Typha_Seedling",321,"Partial"
"6418","F319","Typha","Seedling","Typha_Seedling",321,"Low"
"6419","GLEN","Willow","Germination","Willow_Germination",321,"Low"
"6420","F319","Willow","Germination","Willow_Germination",321,"Low"
"6421","GLEN","Cladophora","Adult","Cladophora_Adult",322,"Low"
"6422","F319","Cladophora","Adult","Cladophora_Adult",322,"Low"
"6423","GLEN","SAS","Adult","SAS_Adult",322,"Partial"
"6424","F319","SAS","Adult","SAS_Adult",322,"Partial"
"6425","GLEN","SAS","fry","SAS_fry",322,"Low"
"6426","F319","SAS","fry","SAS_fry",322,"Low"
"6427","GLEN","SAS","juvenile","SAS_juvenile",322,"High"
"6428","F319","SAS","juvenile","SAS_juvenile",322,"High"
"6429","GLEN","Steelhead","Migration","Steelhead_Migration",322,"Low"
"6430","F319","Steelhead","Migration","Steelhead_Migration",322,"Low"
"6431","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",322,"Low"
"6432","F319","Steelhead","Prolonged","Steelhead_Prolonged",322,"Low"
"6433","GLEN","Steelhead","Smolts","Steelhead_Smolts",322,"High"
"6434","F319","Steelhead","Smolts","Steelhead_Smolts",322,"High"
"6435","GLEN","Typha","Adult","Typha_Adult",322,"Partial"
"6436","F319","Typha","Adult","Typha_Adult",322,"Partial"
"6437","GLEN","Typha","Seedling","Typha_Seedling",322,"Partial"
"6438","F319","Typha","Seedling","Typha_Seedling",322,"Low"
"6439","GLEN","Willow","Germination","Willow_Germination",322,"Low"
"6440","F319","Willow","Germination","Willow_Germination",322,"Low"
"6441","GLEN","Cladophora","Adult","Cladophora_Adult",323,"Low"
"6442","F319","Cladophora","Adult","Cladophora_Adult",323,"Low"
"6443","GLEN","SAS","Adult","SAS_Adult",323,"Partial"
"6444","F319","SAS","Adult","SAS_Adult",323,"Partial"
"6445","GLEN","SAS","fry","SAS_fry",323,"Low"
"6446","F319","SAS","fry","SAS_fry",323,"Low"
"6447","GLEN","SAS","juvenile","SAS_juvenile",323,"High"
"6448","F319","SAS","juvenile","SAS_juvenile",323,"High"
"6449","GLEN","Steelhead","Migration","Steelhead_Migration",323,"Low"
"6450","F319","Steelhead","Migration","Steelhead_Migration",323,"Low"
"6451","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",323,"Low"
"6452","F319","Steelhead","Prolonged","Steelhead_Prolonged",323,"Low"
"6453","GLEN","Steelhead","Smolts","Steelhead_Smolts",323,"High"
"6454","F319","Steelhead","Smolts","Steelhead_Smolts",323,"High"
"6455","GLEN","Typha","Adult","Typha_Adult",323,"Partial"
"6456","F319","Typha","Adult","Typha_Adult",323,"Partial"
"6457","GLEN","Typha","Seedling","Typha_Seedling",323,"Partial"
"6458","F319","Typha","Seedling","Typha_Seedling",323,"Low"
"6459","GLEN","Willow","Germination","Willow_Germination",323,"Low"
"6460","F319","Willow","Germination","Willow_Germination",323,"Low"
"6461","GLEN","Cladophora","Adult","Cladophora_Adult",324,"Low"
"6462","F319","Cladophora","Adult","Cladophora_Adult",324,"Low"
"6463","GLEN","SAS","Adult","SAS_Adult",324,"Partial"
"6464","F319","SAS","Adult","SAS_Adult",324,"Partial"
"6465","GLEN","SAS","fry","SAS_fry",324,"Low"
"6466","F319","SAS","fry","SAS_fry",324,"Low"
"6467","GLEN","SAS","juvenile","SAS_juvenile",324,"High"
"6468","F319","SAS","juvenile","SAS_juvenile",324,"High"
"6469","GLEN","Steelhead","Migration","Steelhead_Migration",324,"Low"
"6470","F319","Steelhead","Migration","Steelhead_Migration",324,"Low"
"6471","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",324,"Low"
"6472","F319","Steelhead","Prolonged","Steelhead_Prolonged",324,"Low"
"6473","GLEN","Steelhead","Smolts","Steelhead_Smolts",324,"High"
"6474","F319","Steelhead","Smolts","Steelhead_Smolts",324,"High"
"6475","GLEN","Typha","Adult","Typha_Adult",324,"Partial"
"6476","F319","Typha","Adult","Typha_Adult",324,"Partial"
"6477","GLEN","Typha","Seedling","Typha_Seedling",324,"Partial"
"6478","F319","Typha","Seedling","Typha_Seedling",324,"Low"
"6479","GLEN","Willow","Germination","Willow_Germination",324,"Low"
"6480","F319","Willow","Germination","Willow_Germination",324,"Low"
"6481","GLEN","Cladophora","Adult","Cladophora_Adult",325,"Low"
"6482","F319","Cladophora","Adult","Cladophora_Adult",325,"Low"
"6483","GLEN","SAS","Adult","SAS_Adult",325,"Partial"
"6484","F319","SAS","Adult","SAS_Adult",325,"Partial"
"6485","GLEN","SAS","fry","SAS_fry",325,"Low"
"6486","F319","SAS","fry","SAS_fry",325,"Low"
"6487","GLEN","SAS","juvenile","SAS_juvenile",325,"High"
"6488","F319","SAS","juvenile","SAS_juvenile",325,"High"
"6489","GLEN","Steelhead","Migration","Steelhead_Migration",325,"Low"
"6490","F319","Steelhead","Migration","Steelhead_Migration",325,"Low"
"6491","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",325,"Low"
"6492","F319","Steelhead","Prolonged","Steelhead_Prolonged",325,"Low"
"6493","GLEN","Steelhead","Smolts","Steelhead_Smolts",325,"High"
"6494","F319","Steelhead","Smolts","Steelhead_Smolts",325,"High"
"6495","GLEN","Typha","Adult","Typha_Adult",325,"Partial"
"6496","F319","Typha","Adult","Typha_Adult",325,"Partial"
"6497","GLEN","Typha","Seedling","Typha_Seedling",325,"Partial"
"6498","F319","Typha","Seedling","Typha_Seedling",325,"Low"
"6499","GLEN","Willow","Germination","Willow_Germination",325,"Low"
"6500","F319","Willow","Germination","Willow_Germination",325,"Low"
"6501","GLEN","Cladophora","Adult","Cladophora_Adult",326,"Low"
"6502","F319","Cladophora","Adult","Cladophora_Adult",326,"Low"
"6503","GLEN","SAS","Adult","SAS_Adult",326,"Partial"
"6504","F319","SAS","Adult","SAS_Adult",326,"Partial"
"6505","GLEN","SAS","fry","SAS_fry",326,"Low"
"6506","F319","SAS","fry","SAS_fry",326,"Low"
"6507","GLEN","SAS","juvenile","SAS_juvenile",326,"High"
"6508","F319","SAS","juvenile","SAS_juvenile",326,"High"
"6509","GLEN","Steelhead","Migration","Steelhead_Migration",326,"Low"
"6510","F319","Steelhead","Migration","Steelhead_Migration",326,"Low"
"6511","GLEN","Steelhead","Prolonged","Steelhead_Prolonged",326,"Low"
"6512","F319","Steelhead","Prolonged","Steelhead_Prolonged",326,"Low"
"6513","GLEN","Steelhead","Smolts","Steelhead_Smolts",326,"High"
"6514","F319","Steelhead","Smolts","Steelhead_Smolts",326,"High"
"6515","GLEN","Typha","Adult","Typha_Adult",326,"Partial"
"6516","F319","Typha","Adult","Typha_Adult",326,"Partial"
"6517","GLEN","Typha","Seedling","Typha_Seedling",326,"Partial"
"6518","F319","Typha","Seedling","Typha_Seedling",326,"Low"
"6519","GLEN","Willow","Germination","Willow_Germination",326,"Low"
"6520","F319","Willow","Germination","Willow_Germination",326,"Low"
"6521","GLEN","Cladophora","Adult","Cladophora_Adult",327,"Low"
"6522","F319","Cladophora","Adult","Cladophora_Adult",327,"Low"
"6523","GLEN","SAS","Adult","SAS_Adult",327,"Partial"
"6524","F319","SAS","Adult","SAS_Adult",327,"High"
