"","Date","Condition","Site","Time","Replicate..","Fish..","SL..mm.","TL..mm.","Weight..g.","Sex","Life.Stage","Spawning..Y.N.","Temp...C.","Depth..m.","Current..m.sec."
"484","15-Dec-99","OK","SGRB",1510,6,119,98,115,17,"NB","1+ adult","N",10.8,NA,NA
"485","15-Dec-99","OK","SGRB",1510,6,120,71,84,7,"NB","0+ adult","N",10.8,NA,NA
"486","15-Dec-99","OK","SGRB",1510,6,121,72,85,9,"NB","0+ adult","N",10.8,NA,NA
"487","15-Dec-99","OK","SGRB",1512,6,122,76,88,8,"NB","0+ adult","N",10.81,NA,NA
"488","15-Dec-99","OK","SGRB",1514,6,123,88,102,15,"NB","1+ adult","N",10.8,NA,NA
"489","15-Dec-99","OK","SGRB",1517,6,124,88,101,11,"NB","1+ adult","N",10.8,NA,NA
"490","15-Dec-99","OK","SGRB",1519,6,125,78,88,7,"NB","0+ adult","N",10.79,NA,NA
"491","15-Dec-99","OK","SGRB",1521,6,126,85,103,7.5,"NB","1+ adult","N",10.81,NA,NA
"492","15-Dec-99","OK","SGRB",1521,6,127,84,99,11,"NB","1+ adult","N",10.81,NA,NA
"493","15-Dec-99","OK","SGRB",855,1,1,77,86,9.25,"NB","0+ adult","N",7.69,NA,NA
"494","15-Dec-99","OK","SGRB",855,1,2,68,83,6.5,"NB","0+ adult","N",7.69,NA,NA
"495","15-Dec-99","OK","SGRB",902,1,3,94,110,18.25,"NB","1+ adult","N",7.75,NA,NA
"496","15-Dec-99","OK","SGRB",902,1,4,78,92,10,"NB","0+ adult","N",7.75,NA,NA
"497","15-Dec-99","OK","SGRB",904,1,5,96,114,20.5,"NB","1+ adult","N",7.81,NA,NA
"498","15-Dec-99","OK","SGRB",905,1,6,85,101,13,"NB","1+ adult","N",7.83,NA,NA
"499","15-Dec-99","OK","SGRB",905,1,7,65,75,5.75,"NB","0+ adult","N",7.83,NA,NA
"500","15-Dec-99","OK","SGRB",910,1,8,75,91,8,"NB","0+ adult","N",7.78,NA,NA
"501","15-Dec-99","OK","SGRB",913,1,9,46,55,1.75,"NB","0+ adult","N",7.88,NA,NA
"502","15-Dec-99","OK","SGRB",917,1,10,137,160,53,"NB","2+ adult","N",7.84,NA,NA
"503","15-Dec-99","OK","SGRB",917,1,11,145,170,54.5,"NB","2+ adult","N",7.84,NA,NA
"504","15-Dec-99","OK","SGRB",917,1,12,136,153,43,"NB","2+ adult","N",7.84,NA,NA
"505","15-Dec-99","OK","SGRB",917,1,13,107,128,26.5,"NB","1+ adult","N",7.84,NA,NA
"506","15-Dec-99","OK","SGRB",917,1,14,112,129,25.5,"NB","1+ adult","N",7.84,NA,NA
"507","15-Dec-99","OK","SGRB",917,1,15,94,113,18,"NB","1+ adult","N",7.84,NA,NA
"508","15-Dec-99","OK","SGRB",917,1,16,84,96,NA,"NB","1+ adult","N",7.84,NA,NA
"509","15-Sep-99","OK","SGRB",1028,2,33,90,109,17,"NB","1+ adult","N",16.52,NA,NA
"510","15-Sep-99","OK","SGRB",1028,2,34,76,93,11,"NB","0+ adult","N",16.52,NA,NA
"511","15-Sep-99","OK","SGRB",1028,2,35,77,93,9,"NB","0+ adult","N",16.52,NA,NA
"512","15-Sep-99","OK","SGRB",1028,2,36,93,108,14,"NB","1+ adult","N",16.52,NA,NA
"513","15-Sep-99","OK","SGRB",1028,2,37,88,101,12,"NB","1+ adult","N",16.52,NA,NA
"514","15-Sep-99","OK","SGRB",1028,2,38,72,85,7,"NB","0+ adult","N",16.52,NA,NA
"515","15-Sep-99","OK","SGRB",1028,2,39,75,88,8,"NB","0+ adult","N",16.52,NA,NA
"516","15-Sep-99","OK","SGRB",1032,2,40,157,174,58,"NB","2+ adult","N",16.56,NA,NA
"517","15-Sep-99","OK","SGRB",1032,2,41,83,98,12,"NB","1+ adult","N",16.56,NA,NA
"518","15-Sep-99","OK","SGRB",1032,2,42,98,115,18,"NB","1+ adult","N",16.56,NA,NA
"519","15-Sep-99","OK","SGRB",1032,2,43,72,85,7,"NB","0+ adult","N",16.56,NA,NA
"520","15-Sep-99","OK","SGRB",1032,2,44,75,90,9.5,"NB","0+ adult","N",16.56,NA,NA
"521","15-Sep-99","OK","SGRB",1032,2,45,90,106,13,"NB","1+ adult","N",16.56,NA,NA
"522","15-Sep-99","OK","SGRB",1032,2,46,78,92,9,"NB","0+ adult","N",16.56,NA,NA
"523","15-Sep-99","OK","SGRB",1032,2,47,80,95,9,"NB","0+ adult","N",16.56,NA,NA
"524","15-Sep-99","OK","SGRB",1035,2,48,78,92,10,"NB","0+ adult","N",18.54,NA,NA
"525","15-Sep-99","OK","SGRB",1038,2,49,81,96,9,"NB","1+ adult","N",18.6,NA,NA
"526","15-Sep-99","OK","SGRB",1038,2,50,85,99,12,"NB","1+ adult","N",18.6,NA,NA
"527","15-Sep-99","OK","SGRB",1038,2,51,87,102,13,"NB","1+ adult","N",18.6,NA,NA
"528","15-Sep-99","OK","SGRB",1038,2,52,89,105,12,"NB","1+ adult","N",18.6,NA,NA
"529","15-Sep-99","OK","SGRB",1038,2,53,95,109,15,"NB","1+ adult","N",18.6,NA,NA
"530","15-Sep-99","OK","SGRB",1038,2,54,89,105,13,"NB","1+ adult","N",18.6,NA,NA
"531","15-Sep-99","OK","SGRB",1038,2,55,87,102,14,"NB","1+ adult","N",18.6,NA,NA
"532","15-Sep-99","OK","SGRB",1038,2,56,92,110,15,"NB","1+ adult","N",18.6,NA,NA
"533","15-Sep-99","OK","SGRB",1040,2,57,130,150,39,"NB","2+ adult","N",18.61,NA,NA
"534","15-Sep-99","OK","SGRB",1040,2,58,123,140,33,"NB","2+ adult","N",18.61,NA,NA
"535","15-Sep-99","OK","SGRB",1040,2,59,96,111,15.5,"NB","1+ adult","N",18.61,NA,NA
"536","15-Sep-99","OK","SGRB",1040,2,60,89,94,10,"NB","1+ adult","N",18.61,NA,NA
"537","15-Sep-99","OK","SGRB",1044,2,61,125,144,33,"NB","2+ adult","N",18.89,NA,NA
"538","15-Sep-99","OK","SGRB",1044,2,62,86,100,11,"NB","1+ adult","N",18.89,NA,NA
"539","15-Sep-99","OK","SGRB",1240,3,63,115,135,35.5,"NB","1+ adult","N",21.32,NA,NA
"540","15-Sep-99","OK","SGRB",1245,3,64,125,147,46,"NB","2+ adult","N",21.33,NA,NA
"541","15-Sep-99","OK","SGRB",1245,3,65,120,140,30.5,"NB","1+ adult","N",21.33,NA,NA
"542","15-Sep-99","OK","SGRB",1245,3,66,82,99,14.5,"NB","1+ adult","N",21.33,NA,NA
"543","15-Sep-99","OK","SGRB",1251,3,67,116,135,30,"NB","1+ adult","N",21.34,NA,NA
"544","15-Sep-99","OK","SGRB",1253,3,68,130,152,41,"NB","2+ adult","N",21.37,NA,NA
"545","15-Sep-99","OK","SGRB",1253,3,69,140,163,53,"NB","2+ adult","N",21.37,NA,NA
"546","15-Sep-99","OK","SGRB",1253,3,70,125,144,41,"NB","2+ adult","N",21.37,NA,NA
"547","15-Sep-99","OK","SGRB",1253,3,71,123,146,38,"NB","2+ adult","N",21.37,NA,NA
"548","15-Sep-99","OK","SGRB",1300,3,72,130,151,41,"NB","2+ adult","N",21.36,NA,NA
"549","15-Sep-99","OK","SGRB",1300,3,73,110,128,29,"NB","1+ adult","N",21.36,NA,NA
"550","15-Sep-99","OK","SGRB",1302,3,74,143,162,53.5,"NB","2+ adult","N",21.37,NA,NA
"551","15-Sep-99","OK","SGRB",1302,3,75,80,95,11,"NB","0+ adult","N",21.37,NA,NA
"552","15-Sep-99","OK","SGRB",1302,3,76,95,113,17.5,"NB","1+ adult","N",21.37,NA,NA
"553","15-Sep-99","OK","SGRB",1355,4,77,126,148,38,"NB","2+ adult","N",22.15,NA,NA
"554","15-Sep-99","OK","SGRB",1355,4,78,129,151,41.5,"NB","2+ adult","N",22.15,NA,NA
"555","15-Sep-99","PH","SGRB",1355,4,79,113,135,30.5,"NB","1+ adult","N",22.15,NA,NA
"556","15-Sep-99","OK","SGRB",1402,4,80,143,168,55.5,"NB","2+ adult","N",22.23,NA,NA
"557","15-Sep-99","OK","SGRB",1407,4,81,80,96,10.5,"NB","0+ adult","N",22.24,NA,NA
"558","15-Sep-99","OK","SGRB",1410,4,82,100,119,20.5,"NB","1+ adult","N",22.11,NA,NA
"559","15-Sep-99","OK","SGRB",1410,4,83,108,122,21.5,"NB","1+ adult","N",22.18,NA,NA
"560","15-Sep-99","OK","SGRB",1410,4,84,107,124,24.5,"NB","1+ adult","N",22.18,NA,NA
"561","15-Sep-99","OK","SGRB",1410,4,85,115,135,31.5,"NB","1+ adult","N",22.18,NA,NA
"562","15-Sep-99","OK","SGRB",1410,4,86,118,136,36,"NB","1+ adult","N",22.18,NA,NA
"563","15-Sep-99","OK","SGRB",1410,4,87,126,145,34,"NB","2+ adult","N",22.18,NA,NA
"564","15-Sep-99","OK","SGRB",1410,4,88,85,103,12,"NB","1+ adult","N",22.18,NA,NA
"565","15-Sep-99","OK","SGRB",1410,4,89,86,104,14,"NB","1+ adult","N",22.18,NA,NA
"566","15-Sep-99","PH","SGRB",1410,4,90,85,103,12.5,"NB","1+ adult","N",22.18,NA,NA
"567","15-Sep-99","OK","SGRB",1410,4,91,90,109,13.5,"NB","1+ adult","N",22.18,NA,NA
"568","15-Sep-99","OK","SGRB",1410,4,92,77,91,9.5,"NB","0+ adult","N",22.18,NA,NA
"569","15-Sep-99","OK","SGRB",1410,4,93,74,89,7.5,"NB","0+ adult","N",22.18,NA,NA
"570","15-Sep-99","OK","SGRB",1415,4,94,78,95,11,"NB","0+ adult","N",21.77,NA,NA
"571","15-Sep-99","OK","SGRB",1455,5,100,80,97,12,"NB","0+ adult","N",22.51,NA,NA
"572","15-Sep-99","OK","SGRB",1455,5,95,132,149,41,"NB","2+ adult","N",22.51,NA,NA
"573","15-Sep-99","OK","SGRB",1455,5,96,122,145,36,"NB","2+ adult","N",22.51,NA,NA
"574","15-Sep-99","OK","SGRB",1455,5,97,133,154,42.5,"NB","2+ adult","N",22.51,NA,NA
"575","15-Sep-99","OK","SGRB",1455,5,98,108,124,22,"NB","1+ adult","N",22.51,NA,NA
"576","15-Sep-99","OK","SGRB",1455,5,99,90,104,14.5,"NB","1+ adult","N",22.51,NA,NA
"577","15-Sep-99","OK","SGRB",1458,5,101,75,86,18,"NB","0+ adult","N",22.17,NA,NA
"578","15-Sep-99","OK","SGRB",1458,5,102,98,105,20,"NB","1+ adult","N",22.17,NA,NA
"579","15-Sep-99","OK","SGRB",1458,5,103,84,100,13,"NB","1+ adult","N",22.17,NA,NA
"580","15-Sep-99","OK","SGRB",1458,5,104,94,112,18.5,"NB","1+ adult","N",22.17,NA,NA
"581","15-Sep-99","OK","SGRB",1458,5,105,93,110,16,"NB","1+ adult","N",22.17,NA,NA
"582","15-Sep-99","OK","SGRB",1458,5,106,89,106,16,"NB","1+ adult","N",22.17,NA,NA
"583","15-Sep-99","OK","SGRB",1458,5,107,87,104,16.5,"NB","1+ adult","N",22.17,NA,NA
"584","15-Sep-99","OK","SGRB",1458,5,108,94,112,18.5,"NB","1+ adult","N",22.17,NA,NA
"585","15-Sep-99","OK","SGRB",1458,5,109,84,99,12,"NB","1+ adult","N",22.17,NA,NA
"586","15-Sep-99","OK","SGRB",1458,5,110,71,85,8,"NB","0+ adult","N",22.17,NA,NA
"587","15-Sep-99","OK","SGRB",1458,5,111,84,94,9.5,"NB","1+ adult","N",22.17,NA,NA
"588","15-Sep-99","PH","SGRB",1458,5,112,85,103,16.5,"NB","1+ adult","N",22.17,NA,NA
"589","15-Sep-99","OK","SGRB",1458,5,113,83,100,14,"NB","1+ adult","N",22.17,NA,NA
"590","15-Sep-99","OK","SGRB",1458,5,114,88,105,14.5,"NB","1+ adult","N",22.17,NA,NA
"591","15-Sep-99","OK","SGRB",1502,5,115,84,100,16,"NB","1+ adult","N",22.49,NA,NA
"592","15-Sep-99","OK","SGRB",1502,5,116,93,110,15.5,"NB","1+ adult","N",22.49,NA,NA
"593","15-Sep-99","OK","SGRB",1502,5,117,70,86,8.5,"NB","0+ adult","N",22.49,NA,NA
"594","15-Sep-99","OK","SGRB",1503,5,118,97,118,20,"NB","1+ adult","N",22.51,NA,NA
"595","15-Sep-99","OK","SGRB",1505,5,119,95,111,17.5,"NB","1+ adult","N",21.97,NA,NA
"596","15-Sep-99","OK","SGRB",1505,5,120,63,77,6,"NB","0+ adult","N",21.97,NA,NA
"597","15-Sep-99","OK","SGRB",1508,5,121,89,105,15.5,"NB","1+ adult","N",22.55,NA,NA
"598","15-Sep-99","OK","SGRB",1601,6,122,126,149,41,"NB","2+ adult","N",22.14,NA,NA
"599","15-Sep-99","OK","SGRB",1601,6,123,82,99,12,"NB","1+ adult","N",22.14,NA,NA
"600","15-Sep-99","OK","SGRB",1603,6,124,139,156,50.5,"NB","2+ adult","N",22.13,NA,NA
"601","15-Sep-99","OK","SGRB",1603,6,125,136,155,43.5,"NB","2+ adult","N",22.13,NA,NA
"602","15-Sep-99","OK","SGRB",1603,6,126,152,173,57.5,"NB","2+ adult","N",22.13,NA,NA
"603","15-Sep-99","OK","SGRB",1603,6,127,155,180,68.5,"NB","2+ adult","N",22.13,NA,NA
"604","15-Sep-99","OK","SGRB",1603,6,128,145,170,53,"NB","2+ adult","N",22.13,NA,NA
"605","15-Sep-99","OK","SGRB",1603,6,129,141,160,51.5,"NB","2+ adult","N",22.13,NA,NA
"606","15-Sep-99","OK","SGRB",1603,6,130,125,145,32,"NB","2+ adult","N",22.13,NA,NA
"607","15-Sep-99","OK","SGRB",1603,6,131,124,141,32,"NB","2+ adult","N",22.13,NA,NA
"608","15-Sep-99","OK","SGRB",1603,6,132,121,149,37.5,"NB","2+ adult","N",22.13,NA,NA
"609","15-Sep-99","OK","SGRB",1603,6,133,124,141,36,"NB","2+ adult","N",22.13,NA,NA
"610","15-Sep-99","OK","SGRB",1603,6,134,117,131,21,"NB","1+ adult","N",22.13,NA,NA
"611","15-Sep-99","OK","SGRB",1603,6,135,84,101,13,"NB","1+ adult","N",22.13,NA,NA
"612","15-Sep-99","OK","SGRB",1603,6,136,95,109,18.5,"NB","1+ adult","N",22.13,NA,NA
"613","15-Sep-99","OK","SGRB",1603,6,137,79,95,12,"NB","0+ adult","N",22.13,NA,NA
"614","15-Sep-99","OK","SGRB",1615,6,138,160,182,64,"NB","2+ adult","N",22.12,NA,NA
"615","15-Sep-99","OK","SGRB",1615,6,139,144,166,51.5,"NB","2+ adult","N",22.12,NA,NA
"616","15-Sep-99","OK","SGRB",1615,6,140,92,110,16.5,"NB","1+ adult","N",22.12,NA,NA
"617","15-Sep-99","OK","SGRB",1615,6,141,76,94,10,"NB","0+ adult","N",22.12,NA,NA
"618","15-Sep-99","OK","SGRB",1618,6,142,84,100,12,"NB","1+ adult","N",22.1,NA,NA
"619","15-Sep-99","OK","SGRB",1619,6,143,98,117,18,"NB","1+ adult","N",22.18,NA,NA
"620","15-Sep-99","OK","SGRB",913,1,1,77,95,10,"NB","0+ adult","N",16.53,NA,NA
"621","15-Sep-99","OK","SGRB",915,1,2,75,90,9,"NB","0+ adult","N",16.57,NA,NA
"622","15-Sep-99","OK","SGRB",917,1,3,70,87,8.5,"NB","0+ adult","N",16.48,NA,NA
"623","15-Sep-99","OK","SGRB",920,1,10,86,101,13,"NB","1+ adult","N",16.51,NA,NA
"624","15-Sep-99","OK","SGRB",920,1,11,80,97,11.5,"NB","0+ adult","N",16.51,NA,NA
"625","15-Sep-99","OK","SGRB",920,1,12,93,110,17,"NB","1+ adult","N",16.51,NA,NA
"626","15-Sep-99","OK","SGRB",920,1,13,82,99,11.5,"NB","1+ adult","N",16.51,NA,NA
"627","15-Sep-99","OK","SGRB",920,1,14,88,104,12,"NB","1+ adult","N",16.51,NA,NA
"628","15-Sep-99","OK","SGRB",920,1,15,70,84,7.5,"NB","0+ adult","N",16.51,NA,NA
"629","15-Sep-99","OK","SGRB",920,1,16,73,88,6.5,"NB","0+ adult","N",16.51,NA,NA
"630","15-Sep-99","OK","SGRB",920,1,17,78,93,10.5,"NB","0+ adult","N",16.51,NA,NA
"631","15-Sep-99","OK","SGRB",920,1,18,80,98,11.5,"NB","0+ adult","N",16.51,NA,NA
"632","15-Sep-99","OK","SGRB",920,1,4,83,100,12.5,"NB","1+ adult","N",16.51,NA,NA
"633","15-Sep-99","OK","SGRB",920,1,5,89,107,14,"NB","1+ adult","N",16.51,NA,NA
"634","15-Sep-99","OK","SGRB",920,1,6,15,90,8,"NB","Larvae","N",16.51,NA,NA
"635","15-Sep-99","OK","SGRB",920,1,7,88,105,14,"NB","1+ adult","N",16.51,NA,NA
"636","15-Sep-99","OK","SGRB",920,1,8,90,109,17,"NB","1+ adult","N",16.51,NA,NA
"637","15-Sep-99","OK","SGRB",920,1,9,85,102,13,"NB","1+ adult","N",16.51,NA,NA
"638","15-Sep-99","OK","SGRB",926,1,19,110,128,25,"NB","1+ adult","N",16.52,NA,NA
"639","15-Sep-99","FE","SGRB",926,1,20,110,130,25.5,"NB","1+ adult","N",16.52,NA,NA
"640","15-Sep-99","OK","SGRB",926,1,21,84,101,13.5,"NB","1+ adult","N",16.52,NA,NA
"641","15-Sep-99","OK","SGRB",926,1,22,78,93,9.5,"NB","0+ adult","N",16.52,NA,NA
"642","15-Sep-99","OK","SGRB",926,1,23,73,88,9,"NB","0+ adult","N",16.52,NA,NA
"643","15-Sep-99","OK","SGRB",926,1,24,79,95,10.5,"NB","0+ adult","N",16.52,NA,NA
"644","15-Sep-99","OK","SGRB",926,1,25,40,50,2.5,"NB","0+ adult","N",16.52,NA,NA
"645","15-Sep-99","OK","SGRB",929,1,26,88,105,15.5,"NB","1+ adult","N",16.56,NA,NA
"646","15-Sep-99","OK","SGRB",929,1,27,78,92,10.5,"NB","0+ adult","N",16.56,NA,NA
"647","15-Sep-99","OK","SGRB",929,1,28,88,104,15.5,"NB","1+ adult","N",16.56,NA,NA
"648","15-Sep-99","PH","SGRB",929,1,29,88,105,14.5,"NB","1+ adult","N",16.56,NA,NA
"649","15-Sep-99","OK","SGRB",929,1,30,79,95,9,"NB","0+ adult","N",16.56,NA,NA
"650","15-Sep-99","OK","SGRB",929,1,31,74,89,9.5,"NB","0+ adult","N",16.56,NA,NA
"651","15-Sep-99","OK","SGRB",929,1,32,44,53,1.8,"NB","0+ adult","N",NA,NA,NA
"652","17-Dec-98","OK","SGRB",NA,4,27,145,172,58,"NB","2+ adult","N",12.49,NA,NA
"653","17-Dec-98","OK","SGRB",NA,4,28,120,144,40.9,"NB","1+ adult","N",12.49,NA,NA
"654","17-Dec-98","","SGRB",NA,4,29,NA,NA,NA,"NB","","N",12.5,NA,NA
"655","17-Dec-98","OK","SGRB",1005,1,1,34,42,0.9,"NB","0+ adult","N",11.31,NA,NA
"656","17-Dec-98","OK","SGRB",1005,1,2,26,32,0.35,"NB","Juvenile","N",11.31,NA,NA
"657","17-Dec-98","PH","SGRB",1009,1,3,40,48,2.25,"NB","0+ adult","N",11.31,NA,NA
"658","17-Dec-98","OK","SGRB",1014,1,4,103,123,24.75,"NB","1+ adult","N",11.35,NA,NA
"659","17-Dec-98","OK","SGRB",1016,1,5,110,131,28.25,"NB","1+ adult","N",11.33,NA,NA
"660","17-Dec-98","AB","SGRB",1016,1,6,132,157,49.25,"NB","2+ adult","N",11.32,NA,NA
"661","17-Dec-98","OK","SGRB",1122,2,7,47,57,2.05,"NB","0+ adult","N",12.54,NA,NA
"662","17-Dec-98","OK","SGRB",1122,2,8,41,51,1.6,"NB","0+ adult","N",12.54,NA,NA
"663","17-Dec-98","OK","SGRB",1125,2,10,96,117,20.5,"NB","1+ adult","N",12.09,NA,NA
"664","17-Dec-98","OK","SGRB",1125,2,9,135,154,48,"NB","2+ adult","N",12.09,NA,NA
"665","17-Dec-98","OK","SGRB",1128,2,11,123,147,41.5,"NB","2+ adult","N",12.15,NA,NA
"666","17-Dec-98","PH","SGRB",1128,2,12,131,153,39.5,"NB","2+ adult","N",12.15,NA,NA
"667","17-Dec-98","OK","SGRB",1129,2,13,168,198,80,"NB","2+ adult","N",12.18,NA,NA
"668","17-Dec-98","OK","SGRB",1129,2,14,145,168,58,"NB","2+ adult","N",12.18,NA,NA
"669","17-Dec-98","OK","SGRB",1254,3,15,43,53,1.8,"NB","0+ adult","N",13.16,NA,NA
"670","17-Dec-98","OK","SGRB",1304,3,16,123,142,35.5,"NB","2+ adult","N",13.05,NA,NA
"671","17-Dec-98","PH","SGRB",1305,3,17,108,129,27.5,"NB","1+ adult","N",13.14,NA,NA
"672","17-Dec-98","OK","SGRB",1328,3,18,137,154,51.5,"NB","2+ adult","N",13.02,NA,NA
"673","17-Dec-98","AB","SGRB",1330,3,19,143,159,53,"NB","2+ adult","N",13.02,NA,NA
"674","17-Dec-98","OK","SGRB",1332,3,20,121,136,43,"NB","2+ adult","N",12.99,NA,NA
"675","17-Dec-98","PH","SGRB",1420,4,21,39,49,1.3,"NB","0+ adult","N",12.62,NA,NA
"676","17-Dec-98","OK","SGRB",1430,4,22,32,38,0.8,"NB","0+ adult","N",12.63,NA,NA
"677","17-Dec-98","OK","SGRB",1430,4,23,135,157,48,"NB","2+ adult","N",12.63,NA,NA
"678","17-Dec-98","OK","SGRB",1431,4,24,27,33,0.5,"NB","Juvenile","N",12.64,NA,NA
"679","17-Dec-98","OK","SGRB",1448,4,25,135,160,51,"NB","2+ adult","N",12.58,NA,NA
"680","17-Dec-98","OK","SGRB",1458,4,26,25,31,1.4,"NB","Juvenile","N",12.57,NA,NA
"681","18-Jun-99","OK","SGRB",1001,1,3,137,155,52.5,"NB","2+ adult","N",18.9,NA,NA
"682","18-Jun-99","OK","SGRB",1004,1,4,42,49,1.4,"NB","0+ adult","N",18.77,NA,NA
"683","18-Jun-99","OK","SGRB",1007,1,5,68,75,5.4,"NB","0+ adult","N",18.78,NA,NA
"684","18-Jun-99","OK","SGRB",1011,1,6,139,159,48.5,"NB","2+ adult","N",18.8,NA,NA
"685","18-Jun-99","OK","SGRB",1011,1,7,152,175,64,"NB","2+ adult","N",18.8,NA,NA
"686","18-Jun-99","OK","SGRB",1011,1,8,151,172,59,"NB","2+ adult","N",18.8,NA,NA
"687","18-Jun-99","OK","SGRB",1011,1,9,150,170,52.5,"NB","2+ adult","N",18.8,NA,NA
"688","18-Jun-99","OK","SGRB",1025,1,10,139,160,50.5,"NB","2+ adult","N",18.8,NA,NA
"689","18-Jun-99","OK","SGRB",1106,2,11,150,171,54,"NB","2+ adult","N",20.05,NA,NA
"690","18-Jun-99","PH","SGRB",1113,2,12,65,75,NA,"NB","0+ adult","N",20.62,NA,NA
"691","18-Jun-99","OK","SGRB",1127,2,13,144,162,57,"NB","2+ adult","N",20.14,NA,NA
"692","18-Jun-99","OK","SGRB",1127,2,14,132,146,42,"NB","2+ adult","N",20.14,NA,NA
"693","18-Jun-99","OK","SGRB",1127,2,15,131,148,47,"NB","2+ adult","N",20.14,NA,NA
"694","18-Jun-99","AB","SGRB",1127,2,16,139,154,42.5,"NB","2+ adult","N",20.14,NA,NA
"695","18-Jun-99","OK","SGRB",1127,2,17,151,168,63,"NB","2+ adult","N",20.14,NA,NA
"696","18-Jun-99","OK","SGRB",1127,2,18,138,153,42,"NB","2+ adult","N",20.14,NA,NA
"697","18-Jun-99","OK","SGRB",1127,2,19,124,139,42,"NB","2+ adult","N",20.14,NA,NA
"698","18-Jun-99","OK","SGRB",1343,3,20,134,154,52,"NB","2+ adult","N",22.94,NA,NA
"699","18-Jun-99","OK","SGRB",1348,3,21,128,143,40,"NB","2+ adult","N",22.84,NA,NA
"700","18-Jun-99","PH","SGRB",1348,3,22,125,143,36,"NB","2+ adult","N",22.84,NA,NA
"701","18-Jun-99","PH","SGRB",1358,3,23,145,168,59,"BT","2+ adult","Y",23.13,NA,NA
"702","18-Jun-99","OK","SGRB",1406,3,24,140,157,48,"NB","2+ adult","N",23.21,NA,NA
"703","18-Jun-99","PH","SGRB",1406,3,25,145,163,51,"NB","2+ adult","N",23.21,NA,NA
"704","18-Jun-99","","SGRB",1439,3,26,NA,NA,NA,"NB","","N",23.33,NA,NA
"705","18-Jun-99","OK","SGRB",1601,4,27,147,168,60,"NB","2+ adult","N",22.75,NA,NA
"706","18-Jun-99","OK","SGRB",1610,4,28,134,151,40,"NB","2+ adult","N",22.66,NA,NA
"707","18-Jun-99","OK","SGRB",1614,4,29,58,70,5,"NB","0+ adult","N",22.61,NA,NA
"708","18-Jun-99","OK","SGRB",1619,4,30,68,81,8,"NB","0+ adult","N",22.57,NA,NA
"709","18-Jun-99","OK","SGRB",1619,4,31,72,88,8.5,"NB","0+ adult","N",22.57,NA,NA
"710","18-Jun-99","OK","SGRB",1624,4,32,155,170,71,"NB","2+ adult","N",22.53,NA,NA
"711","18-Jun-99","OK","SGRB",1630,4,33,70,81,6.5,"NB","0+ adult","N",22.54,NA,NA
"712","18-Jun-99","PH","SGRB",1630,4,34,43,50,4,"NB","0+ adult","N",22.54,NA,NA
"713","18-Jun-99","PW","SGRB",1630,4,35,148,155,45,"BT","2+ adult","Y",22.54,NA,NA
"714","18-Jun-99","OK","SGRB",946,1,1,138,159,43,"NB","2+ adult","N",18.66,NA,NA
"715","18-Jun-99","OK","SGRB",956,1,2,70,80,6.5,"NB","0+ adult","N",18.68,NA,NA
