"","month","water_year","position","days_per_month_low","days_per_month_medium","days_per_month_high"
"173",9,2011,"MC",30,2,0
"174",9,2011,"ROB",30,30,0
"175",9,2012,"LOB",30,30,28
"176",9,2012,"MC",30,0,0
"177",9,2012,"ROB",30,30,28
"178",9,2013,"LOB",30,30,0
"179",9,2013,"MC",30,24,0
"180",9,2013,"ROB",30,30,0
"181",9,2014,"LOB",29,29,10
"182",9,2014,"MC",29,14,0
"183",9,2014,"ROB",29,29,10
"184",9,2015,"LOB",30,30,0
"185",9,2015,"MC",30,28,0
"186",9,2015,"ROB",30,30,0
"187",9,2016,"LOB",30,30,0
"188",9,2016,"MC",30,2,0
"189",9,2016,"ROB",30,30,0
"190",10,2010,"LOB",24,23,7
"191",10,2010,"MC",17,1,0
"192",10,2010,"ROB",24,23,7
"193",10,2011,"LOB",30,28,20
"194",10,2011,"MC",28,2,0
"195",10,2011,"ROB",30,28,20
"196",10,2012,"LOB",30,30,0
"197",10,2012,"MC",29,20,0
"198",10,2012,"ROB",30,30,0
"199",10,2013,"LOB",31,31,10
"200",10,2013,"MC",30,18,0
"201",10,2013,"ROB",31,31,10
"202",10,2014,"LOB",30,27,0
"203",10,2014,"MC",30,30,1
"204",10,2014,"ROB",30,27,0
"205",10,2015,"LOB",30,30,3
"206",10,2015,"MC",28,12,0
"207",10,2015,"ROB",30,30,3
"208",10,2016,"LOB",29,28,0
"209",10,2016,"MC",28,22,0
"210",10,2016,"ROB",29,28,0
"211",11,2010,"LOB",27,26,0
"212",11,2010,"MC",25,5,0
"213",11,2010,"ROB",27,26,0
"214",11,2011,"LOB",26,25,18
"215",11,2011,"MC",21,0,0
"216",11,2011,"ROB",26,25,18
"217",11,2012,"LOB",25,25,9
"218",11,2012,"MC",23,13,0
"219",11,2012,"ROB",25,25,9
"220",11,2013,"LOB",28,27,0
"221",11,2013,"MC",27,20,0
"222",11,2013,"ROB",28,27,0
"223",11,2014,"LOB",28,28,0
"224",11,2014,"MC",28,24,0
"225",11,2014,"ROB",28,28,0
"226",11,2015,"LOB",30,30,0
"227",11,2015,"MC",29,26,0
"228",11,2015,"ROB",30,30,0
"229",11,2016,"LOB",27,27,0
"230",11,2016,"MC",26,26,0
"231",11,2016,"ROB",27,27,0
"232",12,2010,"LOB",20,18,4
"233",12,2010,"MC",16,9,0
"234",12,2010,"ROB",20,18,4
"235",12,2011,"LOB",28,27,5
"236",12,2011,"MC",27,1,0
"237",12,2011,"ROB",28,27,5
"238",12,2012,"LOB",21,19,18
"239",12,2012,"MC",16,0,0
"240",12,2012,"ROB",21,19,18
"241",12,2013,"LOB",29,29,0
"242",12,2013,"MC",29,16,0
"243",12,2013,"ROB",29,29,0
"244",12,2014,"LOB",25,24,24
"245",12,2014,"MC",22,0,0
"246",12,2014,"ROB",25,24,24
"247",12,2015,"LOB",27,21,0
"248",12,2015,"MC",24,22,2
"249",12,2015,"ROB",27,21,0
"250",12,2016,"LOB",23,23,0
"251",12,2016,"MC",23,8,0
"252",12,2016,"ROB",23,23,0
